1111(依據111/10/14在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
111,8,國立中央大學,,,TOTAL,全校班級,12294,7898,4396,2505,1411,2452,1311,1398,818,1109,650,253,123,99,51,69,25,12,7,205,109
111,8,國立中央大學,D,1,SUBT1,學士班           共計,6154,3823,2331,975,583,981,567,890,596,851,509,108,69,18,7,0,0,0,0,126,76
111,8,國立中央大學,D,D,1146,    中國文學系,196,56,140,14,33,14,32,9,35,11,36,8,3,0,1,0,0,0,0,8,4
111,8,國立中央大學,D,D,1150,    英美語文學系,198,54,144,10,33,14,35,14,34,13,38,3,4,0,0,0,0,0,0,3,4
111,8,國立中央大學,D,D,1152,    法國語文學系,215,41,174,8,36,11,34,13,41,7,42,2,17,0,4,0,0,0,0,2,21
111,8,國立中央大學,D,D,15182,    文學院學士班,60,11,49,3,17,4,16,4,16,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,D,1162,    數學系,310,226,84,58,17,57,21,49,28,48,12,11,6,3,0,0,0,0,0,14,6
111,8,國立中央大學,D,D,1165,    物理學系,195,150,45,42,13,39,11,31,11,35,8,3,2,0,0,0,0,0,0,3,2
111,8,國立中央大學,D,D,1168,    化學學系,151,71,80,20,18,18,22,13,23,18,16,2,1,0,0,0,0,0,0,2,1
111,8,國立中央大學,D,D,5470,    光電科學與工程學系,190,137,53,35,12,35,17,34,11,30,11,1,2,2,0,0,0,0,0,3,2
111,8,國立中央大學,D,D,7077,    理學院學士班,70,48,22,15,5,10,7,13,7,9,3,0,0,1,0,0,0,0,0,1,0
111,8,國立中央大學,D,D,1186,    土木工程學系,357,274,83,69,26,68,17,74,17,57,22,5,1,1,0,0,0,0,0,6,1
111,8,國立中央大學,D,D,1190,    機械工程學系,532,460,72,121,19,112,20,108,19,100,10,18,4,1,0,0,0,0,0,19,4
111,8,國立中央大學,D,D,1183,    化學工程與材料工程學系,204,143,61,36,16,46,14,30,15,29,16,2,0,0,0,0,0,0,0,2,0
111,8,國立中央大學,D,D,14515,    工學院學士班,101,74,27,19,11,20,2,13,11,19,2,3,1,0,0,0,0,0,0,3,1
111,8,國立中央大學,D,D,1205,    企業管理學系,396,180,216,47,62,40,53,44,47,44,47,4,7,1,0,0,0,0,0,5,7
111,8,國立中央大學,D,D,1209,    資訊管理學系,430,271,159,70,35,65,45,62,34,64,39,8,5,2,1,0,0,0,0,10,6
111,8,國立中央大學,D,D,1216,    財務金融學系,259,120,139,27,31,29,38,29,35,30,32,3,3,2,0,0,0,0,0,5,3
111,8,國立中央大學,D,D,1213,    經濟學系,240,123,117,30,29,26,32,30,30,34,23,3,3,0,0,0,0,0,0,3,3
111,8,國立中央大學,D,D,1229,    電機工程學系,444,361,83,91,14,94,20,84,25,88,23,3,1,1,0,0,0,0,0,4,1
111,8,國立中央大學,D,D,1233,    資訊工程學系,416,314,102,81,18,88,19,69,35,68,29,7,1,1,0,0,0,0,0,8,1
111,8,國立中央大學,D,D,1237,    通訊工程學系,201,145,56,30,13,34,17,37,14,35,10,9,2,0,0,0,0,0,0,9,2
111,8,國立中央大學,D,D,14516,    資訊電機學院學士班,90,71,19,18,4,23,3,17,6,13,6,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,D,1243,    大氣科學學系,164,98,66,13,19,20,11,20,15,37,19,7,2,1,0,0,0,0,0,8,2
111,8,國立中央大學,D,D,1246,    地球科學學系,178,111,67,35,18,34,12,18,23,20,14,4,0,0,0,0,0,0,0,4,0
111,8,國立中央大學,D,D,14765,    地球科學學院學士班,61,37,24,10,7,10,4,10,5,7,8,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,D,15188,    太空科學與工程學系,95,71,24,21,10,27,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,D,9250,    客家語文暨社會科學學系,143,41,102,9,32,10,26,13,24,8,17,0,3,1,0,0,0,0,0,1,3
111,8,國立中央大學,D,D,1177,    生命科學系,154,80,74,22,21,18,22,17,16,20,13,2,1,1,1,0,0,0,0,3,2
111,8,國立中央大學,D,D,10236,    生醫科學與工程學系,104,55,49,21,14,15,10,12,12,7,13,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,2,SUBT2,碩士班           共計,3647,2438,1209,1051,531,1028,477,256,121,90,71,13,9,0,0,0,0,0,0,13,9
111,8,國立中央大學,D,M,7073,    遙測科技碩士學位學程,22,14,8,7,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1148,    中國文學系碩士班,62,25,37,6,13,5,6,7,6,6,11,1,1,0,0,0,0,0,0,1,1
111,8,國立中央大學,D,M,1151,    英美語文學系碩士班,41,12,29,3,6,6,8,2,5,1,10,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1153,    法國語文學系碩士班,15,4,11,1,2,2,5,0,1,0,2,1,1,0,0,0,0,0,0,1,1
111,8,國立中央大學,D,M,1155,    哲學研究所碩士班,18,11,7,4,2,3,0,1,2,3,2,0,1,0,0,0,0,0,0,0,1
111,8,國立中央大學,D,M,1157,    歷史研究所碩士班,32,22,10,5,3,7,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1159,    藝術學研究所碩士班,31,5,26,0,9,2,6,1,6,2,5,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1160,    學習與教學研究所碩士班,34,8,26,2,10,3,5,1,8,2,3,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,9253,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),14,2,12,0,2,0,3,1,2,1,5,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1164,    數學系碩士班,64,52,12,19,5,19,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1167,    物理學系碩士班,88,75,13,31,7,25,5,10,1,6,0,3,0,0,0,0,0,0,0,3,0
111,8,國立中央大學,D,M,1170,    化學學系碩士班,157,89,68,36,37,45,31,5,0,2,0,1,0,0,0,0,0,0,0,1,0
111,8,國立中央大學,D,M,1176,    統計研究所碩士班,52,32,20,16,11,16,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1174,    光電科學與工程學系碩士班,186,155,31,64,15,63,10,25,5,3,1,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1172,    天文研究所碩士班,19,7,12,1,4,4,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,9935,    光電科學與工程學系照明與顯示科技碩士班,13,12,1,4,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1188,    土木工程學系碩士班,189,137,52,64,24,58,22,10,5,5,0,0,1,0,0,0,0,0,0,0,1
111,8,國立中央大學,D,M,1192,    機械工程學系碩士班,279,251,28,120,11,102,13,26,3,3,0,0,1,0,0,0,0,0,0,0,1
111,8,國立中央大學,D,M,1185,    化學工程與材料工程學系碩士班,154,99,55,55,27,43,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1195,    環境工程研究所碩士班,74,45,29,14,13,17,10,10,3,4,3,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,9932,    機械工程學系光機電工程碩士班,59,52,7,15,4,24,3,9,0,4,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1203,    能源工程研究所碩士班,39,34,5,15,3,12,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1200,    材料科學與工程研究所碩士班,49,34,15,17,8,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,14902,    土木工程學系營建管理碩士班,23,13,10,6,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1207,    企業管理學系碩士班,128,53,75,21,37,27,31,2,5,3,1,0,1,0,0,0,0,0,0,0,1
111,8,國立中央大學,D,M,1211,    資訊管理學系碩士班,141,84,57,38,29,43,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0
111,8,國立中央大學,D,M,1221,    產業經濟研究所碩士班,64,27,37,13,13,13,9,0,11,1,3,0,1,0,0,0,0,0,0,0,1
111,8,國立中央大學,D,M,1227,    工業管理研究所碩士班,59,35,24,18,11,13,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0
