1121(依據112/10/13在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
112,8,國立中央大學,,,TOTAL,全校班級,12497,7898,4599,2429,1459,2354,1340,1574,846,1145,734,239,144,84,38,68,34,3,4,197,126
112,8,國立中央大學,D,1,SUBT1,學士班           共計,6274,3852,2422,938,609,957,564,956,565,867,589,117,87,16,8,1,0,0,0,134,95
112,8,國立中央大學,D,D,1146,    中國文學系,189,50,139,11,33,14,29,14,30,6,34,4,12,1,1,0,0,0,0,5,13
112,8,國立中央大學,D,D,1150,    英美語文學系,199,60,139,18,31,12,30,15,37,14,34,1,7,0,0,0,0,0,0,1,7
112,8,國立中央大學,D,D,1152,    法國語文學系,215,41,174,8,38,6,36,11,33,13,41,3,25,0,1,0,0,0,0,3,26
112,8,國立中央大學,D,D,15182,    文學院學士班,76,14,62,4,16,2,14,4,16,4,16,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,1162,    數學系,314,230,84,55,20,61,15,55,20,48,28,9,1,2,0,0,0,0,0,11,1
112,8,國立中央大學,D,D,1165,    物理學系,191,147,44,37,9,41,13,34,10,31,11,4,0,0,1,0,0,0,0,4,1
112,8,國立中央大學,D,D,1168,    化學學系,154,69,85,17,21,20,18,19,22,12,23,1,0,0,1,0,0,0,0,1,1
112,8,國立中央大學,D,D,5470,    光電科學與工程學系,192,134,58,32,16,32,12,35,17,33,11,1,1,1,1,0,0,0,0,2,2
112,8,國立中央大學,D,D,7077,    理學院學士班,77,49,28,11,9,13,4,9,7,13,7,3,1,0,0,0,0,0,0,3,1
112,8,國立中央大學,D,D,1186,    土木工程學系,368,287,81,75,20,65,25,65,17,72,17,9,2,1,0,0,0,0,0,10,2
112,8,國立中央大學,D,D,1190,    機械工程學系,557,473,84,116,26,111,18,114,21,106,18,22,1,4,0,0,0,0,0,26,1
112,8,國立中央大學,D,D,1183,    化學工程與材料工程學系,210,146,64,31,18,38,17,45,14,29,15,2,0,1,0,0,0,0,0,3,0
112,8,國立中央大學,D,D,14515,    工學院學士班,102,69,33,19,9,16,11,19,3,13,10,2,0,0,0,0,0,0,0,2,0
112,8,國立中央大學,D,D,1205,    企業管理學系,403,176,227,44,64,43,59,38,51,44,46,7,6,0,1,0,0,0,0,7,7
112,8,國立中央大學,D,D,1209,    資訊管理學系,417,252,165,58,43,64,38,62,44,61,33,6,6,1,1,0,0,0,0,7,7
112,8,國立中央大學,D,D,1216,    財務金融學系,274,127,147,31,34,28,31,32,39,29,35,6,8,1,0,0,0,0,0,7,8
112,8,國立中央大學,D,D,1213,    經濟學系,249,108,141,22,40,25,31,26,39,29,29,5,2,1,0,0,0,0,0,6,2
112,8,國立中央大學,D,D,1229,    電機工程學系,443,368,75,83,13,102,14,93,20,81,25,8,3,0,0,1,0,0,0,9,3
112,8,國立中央大學,D,D,1233,    資訊工程學系,427,330,97,80,24,89,18,86,20,68,34,6,1,1,0,0,0,0,0,7,1
112,8,國立中央大學,D,D,1237,    通訊工程學系,195,138,57,28,14,36,12,33,17,35,14,5,0,1,0,0,0,0,0,6,0
112,8,國立中央大學,D,D,14516,    資訊電機學院學士班,99,80,19,20,5,19,4,22,3,17,6,2,1,0,0,0,0,0,0,2,1
112,8,國立中央大學,D,D,1243,    大氣科學學系,130,66,64,14,15,14,20,20,12,16,16,2,1,0,0,0,0,0,0,2,1
112,8,國立中央大學,D,D,1246,    地球科學學系,193,119,74,36,16,27,18,33,13,19,23,4,4,0,0,0,0,0,0,4,4
112,8,國立中央大學,D,D,14765,    地球科學學院學士班,65,43,22,14,4,9,9,10,4,10,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,15188,    太空科學與工程學系,122,92,30,22,6,22,10,25,7,23,7,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,9250,    客家語文暨社會科學學系,142,42,100,11,29,9,24,7,19,13,24,1,3,1,1,0,0,0,0,2,4
112,8,國立中央大學,D,D,1177,    生命科學系,155,72,83,18,27,17,20,17,21,16,15,4,0,0,0,0,0,0,0,4,0
112,8,國立中央大學,D,D,10236,    生醫科學與工程學系,116,70,46,23,9,22,14,13,9,12,12,0,2,0,0,0,0,0,0,0,2
112,8,國立中央大學,D,2,SUBT2,碩士班           共計,3764,2486,1278,1045,546,974,496,363,158,101,74,3,4,0,0,0,0,0,0,3,4
112,8,國立中央大學,D,M,7073,    遙測科技碩士學位學程,25,14,11,5,4,7,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1148,    中國文學系碩士班,66,33,33,8,8,6,12,6,6,12,7,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,M,1151,    英美語文學系碩士班,40,14,26,4,9,1,5,6,8,3,4,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1153,    法國語文學系碩士班,14,4,10,0,1,1,2,2,5,1,1,0,1,0,0,0,0,0,0,0,1
112,8,國立中央大學,D,M,1155,    哲學研究所碩士班,19,11,8,2,2,3,2,3,0,3,3,0,1,0,0,0,0,0,0,0,1
112,8,國立中央大學,D,M,1157,    歷史研究所碩士班,35,22,13,5,3,6,3,7,5,4,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1159,    藝術學研究所碩士班,34,6,28,1,7,0,8,4,7,1,6,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1160,    學習與教學研究所碩士班,33,8,25,4,5,2,10,2,4,0,5,0,1,0,0,0,0,0,0,0,1
112,8,國立中央大學,D,M,9253,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),16,3,13,1,2,0,2,0,4,2,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1164,    數學系碩士班,56,42,14,20,7,16,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1167,    物理學系碩士班,86,74,12,31,6,22,5,18,1,3,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1170,    化學學系碩士班,157,88,69,40,36,35,33,12,0,0,0,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,M,1176,    統計研究所碩士班,54,35,19,19,8,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1174,    光電科學與工程學系碩士班,197,164,33,65,15,61,13,34,3,4,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1172,    天文研究所碩士班,16,10,6,8,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,9935,    光電科學與工程學系照明與顯示科技碩士班,12,12,0,5,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1188,    土木工程學系碩士班,183,129,54,55,28,54,22,16,2,4,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1192,    機械工程學系碩士班,314,280,34,123,18,113,11,40,5,4,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1185,    化學工程與材料工程學系碩士班,165,103,62,47,35,50,26,5,1,1,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1195,    環境工程研究所碩士班,68,39,29,14,9,10,12,10,6,5,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,9932,    機械工程學系光機電工程碩士班,53,46,7,19,0,15,4,10,3,2,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1203,    能源工程研究所碩士班,36,30,6,13,3,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1200,    材料科學與工程研究所碩士班,54,37,17,17,6,17,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,14902,    土木工程學系營建管理碩士班,21,12,9,7,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1207,    企業管理學系碩士班,132,59,73,27,29,20,35,12,7,0,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1211,    資訊管理學系碩士班,140,72,68,34,37,37,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1221,    產業經濟研究所碩士班,69,31,38,9,14,13,12,8,7,1,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1227,    工業管理研究所碩士班,61,38,23,19,11,18,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0
