1122(依據113/03/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
112,8,國立中央大學,,,TOTAL,全校班級,11920,7521,4399,2377,1413,2290,1329,1414,777,1100,688,202,123,68,28,69,39,1,2,149,101
112,8,國立中央大學,D,1,SUBT1,學士班           共計,6115,3762,2353,924,593,936,559,948,559,858,570,81,64,14,8,1,0,0,0,96,72
112,8,國立中央大學,D,D,1146,    中國文學系,184,50,134,11,33,14,28,15,30,6,33,4,9,0,1,0,0,0,0,4,10
112,8,國立中央大學,D,D,1150,    英美語文學系,193,59,134,17,30,12,30,15,37,14,33,1,4,0,0,0,0,0,0,1,4
112,8,國立中央大學,D,D,1152,    法國語文學系,205,40,165,8,38,6,36,11,33,12,36,2,21,1,1,0,0,0,0,3,22
112,8,國立中央大學,D,D,15182,    文學院學士班,76,14,62,4,16,2,14,4,16,4,16,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,1162,    數學系,302,223,79,54,18,61,15,53,20,47,25,7,1,1,0,0,0,0,0,8,1
112,8,國立中央大學,D,D,1165,    物理學系,184,140,44,34,9,39,13,34,10,31,11,2,0,0,1,0,0,0,0,2,1
112,8,國立中央大學,D,D,1168,    化學學系,151,68,83,16,21,19,18,19,22,12,21,2,0,0,1,0,0,0,0,2,1
112,8,國立中央大學,D,D,5470,    光電科學與工程學系,189,134,55,32,16,32,11,34,17,35,11,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,D,7077,    理學院學士班,76,48,28,11,8,12,5,10,7,12,6,3,2,0,0,0,0,0,0,3,2
112,8,國立中央大學,D,D,1186,    土木工程學系,362,281,81,74,19,60,26,65,17,72,17,8,1,2,1,0,0,0,0,10,2
112,8,國立中央大學,D,D,1190,    機械工程學系,536,451,85,113,26,108,18,112,21,105,18,11,2,2,0,0,0,0,0,13,2
112,8,國立中央大學,D,D,1183,    化學工程與材料工程學系,209,145,64,31,18,38,17,45,14,28,15,2,0,1,0,0,0,0,0,3,0
112,8,國立中央大學,D,D,14515,    工學院學士班,100,68,32,19,9,16,11,19,2,13,10,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,D,1205,    企業管理學系,391,170,221,44,62,42,58,37,51,43,45,4,5,0,0,0,0,0,0,4,5
112,8,國立中央大學,D,D,1209,    資訊管理學系,408,248,160,58,42,63,36,62,43,60,34,5,5,0,0,0,0,0,0,5,5
112,8,國立中央大學,D,D,1216,    財務金融學系,264,123,141,31,33,28,30,31,38,29,35,4,4,0,1,0,0,0,0,4,5
112,8,國立中央大學,D,D,1213,    經濟學系,247,109,138,22,39,25,31,26,38,29,28,4,2,3,0,0,0,0,0,7,2
112,8,國立中央大學,D,D,1229,    電機工程學系,433,361,72,82,13,101,14,93,20,80,23,4,1,0,1,1,0,0,0,5,2
112,8,國立中央大學,D,D,1233,    資訊工程學系,417,324,93,78,21,90,18,86,18,64,35,4,1,2,0,0,0,0,0,6,1
112,8,國立中央大學,D,D,1237,    通訊工程學系,191,136,55,29,12,35,12,32,17,36,14,4,0,0,0,0,0,0,0,4,0
112,8,國立中央大學,D,D,14516,    資訊電機學院學士班,96,78,18,20,5,19,4,22,3,16,6,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,D,1243,    大氣科學學系,126,64,62,14,15,12,20,19,12,18,13,0,1,1,1,0,0,0,0,1,2
112,8,國立中央大學,D,D,1246,    地球科學學系,185,114,71,35,16,24,18,32,13,20,22,3,2,0,0,0,0,0,0,3,2
112,8,國立中央大學,D,D,14765,    地球科學學院學士班,65,43,22,14,4,9,9,10,4,10,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,15188,    太空科學與工程學系,121,91,30,22,6,22,10,25,7,22,7,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,D,9250,    客家語文暨社會科學學系,137,41,96,11,28,8,23,8,19,13,23,1,3,0,0,0,0,0,0,1,3
112,8,國立中央大學,D,D,1177,    生命科學系,154,70,84,18,27,16,20,17,21,15,16,3,0,1,0,0,0,0,0,4,0
112,8,國立中央大學,D,D,10236,    生醫科學與工程學系,113,69,44,22,9,23,14,12,9,12,12,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,2,SUBT2,碩士班           共計,3494,2294,1200,1022,533,945,496,245,115,81,54,1,2,0,0,0,0,0,0,1,2
112,8,國立中央大學,D,M,7073,    遙測科技碩士學位學程,24,14,10,6,4,7,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1148,    中國文學系碩士班,62,30,32,8,9,6,13,5,5,11,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1151,    英美語文學系碩士班,38,10,28,3,8,1,6,5,6,1,8,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1153,    法國語文學系碩士班,13,3,10,0,1,1,2,2,4,0,2,0,1,0,0,0,0,0,0,0,1
112,8,國立中央大學,D,M,1155,    哲學研究所碩士班,13,9,4,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1157,    歷史研究所碩士班,34,21,13,6,3,5,3,6,5,4,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1159,    藝術學研究所碩士班,31,5,26,1,8,0,6,3,9,1,3,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1160,    學習與教學研究所碩士班,28,7,21,3,5,1,10,2,3,1,2,0,1,0,0,0,0,0,0,0,1
112,8,國立中央大學,D,M,9253,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),14,3,11,1,1,0,2,0,3,2,5,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1164,    數學系碩士班,55,43,12,22,7,14,4,5,0,2,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1167,    物理學系碩士班,82,70,12,31,7,20,4,17,0,2,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1170,    化學學系碩士班,151,84,67,42,34,34,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1176,    統計研究所碩士班,54,35,19,18,8,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1174,    光電科學與工程學系碩士班,178,149,29,63,14,61,12,22,2,3,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1172,    天文研究所碩士班,16,10,6,9,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,9935,    光電科學與工程學系照明與顯示科技碩士班,10,10,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1188,    土木工程學系碩士班,171,120,51,53,26,52,22,12,2,2,1,1,0,0,0,0,0,0,0,1,0
112,8,國立中央大學,D,M,1192,    機械工程學系碩士班,287,253,34,117,19,111,12,22,2,3,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1185,    化學工程與材料工程學系碩士班,168,103,65,45,36,52,28,4,1,2,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1195,    環境工程研究所碩士班,58,34,24,14,8,9,12,8,2,3,2,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,9932,    機械工程學系光機電工程碩士班,44,38,6,18,0,15,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1203,    能源工程研究所碩士班,34,28,6,12,2,12,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1200,    材料科學與工程研究所碩士班,48,34,14,16,7,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,14902,    土木工程學系營建管理碩士班,17,9,8,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1207,    企業管理學系碩士班,120,51,69,27,29,19,36,5,3,0,1,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1211,    資訊管理學系碩士班,139,71,68,33,36,37,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1221,    產業經濟研究所碩士班,59,25,34,8,13,13,12,3,5,1,4,0,0,0,0,0,0,0,0,0,0
112,8,國立中央大學,D,M,1227,    工業管理研究所碩士班,57,35,22,17,11,17,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0
