表5-1  畢業生人數統計,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,畢業生計,,,本國籍學生,,僑 生,,外國籍學生,
,,,,,,,計,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,BCODE,BNAME,T,M1,F1,M1,F1,M2,F2,M3,F3
100,0008,國立中央大學,,,TOTAL,全校班級,3332,2202,1130,2144,1087,40,17,18,26
100,0008,國立中央大學,,,SUBT1,學士班           共計,1398,887,511,854,491,33,16,0,4
100,0008,國立中央大學,D,B,220201,中國文學系,51,4,47,3,46,1,1,0,0
100,0008,國立中央大學,D,B,220310,英美語文學系,53,7,46,7,45,0,1,0,0
100,0008,國立中央大學,D,B,220314,法國語文學系,48,5,43,5,40,0,3,0,0
100,0008,國立中央大學,D,B,460101,數學系,56,46,10,46,10,0,0,0,0
100,0008,國立中央大學,D,B,440301,物理學系,48,41,7,41,7,0,0,0,0
100,0008,國立中央大學,D,B,440101,化學學系,40,26,14,26,14,0,0,0,0
100,0008,國立中央大學,D,B,420103,生命科學系,32,13,19,13,18,0,1,0,0
100,0008,國立中央大學,D,B,520106,光電科學與工程學系,41,38,3,36,3,2,0,0,0
100,0008,國立中央大學,D,B,449999,理學院學士班,8,7,1,7,1,0,0,0,0
100,0008,國立中央大學,D,B,520301,土木工程學系,77,61,16,59,16,2,0,0,0
100,0008,國立中央大學,D,B,520201,機械工程學系,147,127,20,126,20,1,0,0,0
100,0008,國立中央大學,D,B,520403,化學工程與材料工程學系,54,38,16,36,16,2,0,0,0
100,0008,國立中央大學,D,B,340301,企業管理學系,121,44,77,39,70,5,3,0,4
100,0008,國立中央大學,D,B,480109,資訊管理學系,97,58,39,56,39,2,0,0,0
100,0008,國立中央大學,D,B,340501,財務金融學系,62,28,34,27,31,1,3,0,0
100,0008,國立中央大學,D,B,310101,經濟學系,66,31,35,28,34,3,1,0,0
100,0008,國立中央大學,D,B,520101,電機工程學系,117,102,15,101,14,1,1,0,0
100,0008,國立中央大學,D,B,520114,資訊工程學系,110,89,21,80,20,9,1,0,0
100,0008,國立中央大學,D,B,520126,通訊工程學系,51,41,10,39,10,2,0,0,0
100,0008,國立中央大學,D,B,440401,大氣科學學系,65,44,21,42,20,2,1,0,0
100,0008,國立中央大學,D,B,440201,地球科學學系,54,37,17,37,17,0,0,0,0
100,0008,國立中央大學,,,SUBT2,碩士班           共計,1282,857,425,842,408,7,1,8,16
100,0008,國立中央大學,D,M,449904,遙測科技碩士學位學程,7,4,3,4,2,0,0,0,1
100,0008,國立中央大學,D,M,220201,中國文學系碩士班,17,3,14,3,12,0,1,0,1
100,0008,國立中央大學,D,M,220310,英美語文學系碩士班,11,4,7,4,6,0,0,0,1
100,0008,國立中央大學,D,M,220314,法國語文學系碩士班,4,0,4,0,4,0,0,0,0
100,0008,國立中央大學,D,M,221101,哲學研究所碩士班,6,2,4,1,4,0,0,1,0
100,0008,國立中央大學,D,M,220901,歷史研究所碩士班,8,5,3,5,2,0,0,0,1
100,0008,國立中央大學,D,M,210701,藝術學研究所碩士班,8,0,8,0,8,0,0,0,0
100,0008,國立中央大學,D,M,140111,學習與教學研究所碩士班,12,1,11,1,11,0,0,0,0
100,0008,國立中央大學,D,M,220201,中國文學系戲曲碩士班,1,1,0,1,0,0,0,0,0
100,0008,國立中央大學,D,M,460101,數學系碩士班,21,14,7,14,7,0,0,0,0
100,0008,國立中央大學,D,M,440301,物理學系碩士班,30,20,10,18,7,0,0,2,3
100,0008,國立中央大學,D,M,440101,化學學系碩士班,55,25,30,25,27,0,0,0,3
100,0008,國立中央大學,D,M,420103,生命科學系碩士班,21,6,15,6,15,0,0,0,0
100,0008,國立中央大學,D,M,460201,統計研究所碩士班,22,14,8,14,8,0,0,0,0
100,0008,國立中央大學,D,M,520106,光電科學與工程學系碩士班,61,50,11,50,11,0,0,0,0
100,0008,國立中央大學,D,M,310510,認知與神經科學研究所碩士班,6,3,3,3,3,0,0,0,0
100,0008,國立中央大學,D,M,440601,天文研究所碩士班,4,2,2,2,2,0,0,0,0
100,0008,國立中央大學,D,M,440301,物理學系生物物理碩士班,5,4,1,4,1,0,0,0,0
100,0008,國立中央大學,D,M,520106,光電科學與工程學系照明與顯示科技碩士班,5,4,1,4,1,0,0,0,0
100,0008,國立中央大學,D,M,420604,系統生物與生物資訊研究所碩士班,11,7,4,7,4,0,0,0,0
100,0008,國立中央大學,D,M,520301,土木工程學系碩士班,84,68,16,67,15,0,0,1,1
100,0008,國立中央大學,D,M,520201,機械工程學系碩士班,93,87,6,87,6,0,0,0,0
100,0008,國立中央大學,D,M,520403,化學工程與材料工程學系碩士班,58,45,13,45,13,0,0,0,0
100,0008,國立中央大學,D,M,349927,營建管理研究所碩士班,15,10,5,9,4,1,0,0,1
100,0008,國立中央大學,D,M,520901,環境工程研究所碩士班,34,15,19,14,19,0,0,1,0
100,0008,國立中央大學,D,M,520201,機械工程學系光機電工程碩士班,23,22,1,22,1,0,0,0,0
100,0008,國立中央大學,D,M,521309,能源工程研究所碩士班,19,14,5,14,5,0,0,0,0
100,0008,國立中央大學,D,M,520502,材料科學與工程研究所碩士班,19,17,2,16,2,0,0,1,0
100,0008,國立中央大學,D,M,521108,生物醫學工程研究所碩士班,10,9,1,9,1,0,0,0,0
100,0008,國立中央大學,D,M,340301,企業管理學系碩士班,55,26,29,26,29,0,0,0,0
100,0008,國立中央大學,D,M,480109,資訊管理學系碩士班,50,39,11,37,11,2,0,0,0
100,0008,國立中央大學,D,M,310104,產業經濟研究所碩士班,24,10,14,10,14,0,0,0,0
100,0008,國立中央大學,D,M,349906,工業管理研究所碩士班,25,17,8,17,7,0,0,0,1
100,0008,國立中央大學,D,M,349919,人力資源管理研究所碩士班,28,6,22,6,22,0,0,0,0
100,0008,國立中央大學,D,M,340501,財務金融學系碩士班,27,15,12,14,12,1,0,0,0
100,0008,國立中央大學,D,M,310101,經濟學系碩士班,13,9,4,9,4,0,0,0,0
100,0008,國立中央大學,D,M,340201,會計研究所碩士班,10,2,8,2,8,0,0,0,0
100,0008,國立中央大學,D,M,520101,電機工程學系碩士班,99,83,16,83,15,0,0,0,1
100,0008,國立中央大學,D,M,520114,資訊工程學系碩士班,95,77,18,76,18,1,0,0,0
100,0008,國立中央大學,D,M,520126,通訊工程學系碩士班,49,43,6,42,6,1,0,0,0
100,0008,國立中央大學,D,M,140805,網路學習科技研究所碩士班,15,7,8,7,8,0,0,0,0
100,0008,國立中央大學,D,M,520114,資訊工程學系軟體工程碩士班,7,6,1,6,1,0,0,0,0
100,0008,國立中央大學,D,M,440402,大氣科學學系大氣物理碩士班,21,11,10,10,10,1,0,0,0
100,0008,國立中央大學,D,M,440209,地球科學學系地球物理碩士班,21,13,8,12,8,0,0,1,0
100,0008,國立中央大學,D,M,440603,太空科學研究所碩士班,16,11,5,11,5,0,0,0,0
100,0008,國立中央大學,D,M,440204,應用地質研究所碩士班,11,8,3,8,3,0,0,0,0
100,0008,國立中央大學,D,M,440207,水文與海洋科學研究所碩士班,17,11,6,10,5,0,0,1,1
100,0008,國立中央大學,D,M,310723,客家社會文化研究所碩士班,12,3,9,3,8,0,0,0,1
100,0008,國立中央大學,D,M,220103,客家語文研究所碩士班,5,0,5,0,5,0,0,0,0
100,0008,國立中央大學,D,M,310403,客家政治經濟研究所碩士班,4,0,4,0,4,0,0,0,0
100,0008,國立中央大學,D,M,380103,法律與政府研究所碩士班,8,4,4,4,4,0,0,0,0
100,0008,國立中央大學,,,SUBT3,碩士在職專班           共計,479,321,158,316,155,0,0,5,3
100,0008,國立中央大學,V,M,220201,中國文學系碩士在職專班,17,2,15,2,15,0,0,0,0
100,0008,國立中央大學,V,M,221101,哲學研究所碩士在職專班,4,1,3,1,3,0,0,0,0
100,0008,國立中央大學,V,M,220901,歷史研究所碩士在職專班,27,10,17,10,17,0,0,0,0
100,0008,國立中央大學,V,M,520106,光電科學與工程學系碩士在職專班,16,14,2,14,2,0,0,0,0
100,0008,國立中央大學,V,M,520301,土木工程學系碩士在職專班,22,19,3,19,3,0,0,0,0
100,0008,國立中央大學,V,M,520201,機械工程學系碩士在職專班,20,20,0,20,0,0,0,0,0
100,0008,國立中央大學,V,M,349927,營建管理研究所碩士在職專班,10,9,1,9,1,0,0,0,0
100,0008,國立中央大學,V,M,520901,環境工程研究所碩士在職專班,28,21,7,21,7,0,0,0,0
100,0008,國立中央大學,V,M,520911,國際永續發展碩士在職專班,8,5,3,0,0,0,0,5,3
100,0008,國立中央大學,V,M,349939,管理學院高階主管企管碩士班,82,73,9,73,9,0,0,0,0
100,0008,國立中央大學,V,M,340301,企業管理學系碩士在職專班,22,8,14,8,14,0,0,0,0
100,0008,國立中央大學,V,M,480109,資訊管理學系碩士在職專班,31,24,7,24,7,0,0,0,0
100,0008,國立中央大學,V,M,310104,產業經濟研究所碩士在職專班,21,9,12,9,12,0,0,0,0
100,0008,國立中央大學,V,M,349906,工業管理研究所碩士在職專班,27,18,9,18,9,0,0,0,0
100,0008,國立中央大學,V,M,349919,人力資源管理研究所碩士在職專班,26,9,17,9,17,0,0,0,0
100,0008,國立中央大學,V,M,340501,財務金融學系碩士在職專班,30,14,16,14,16,0,0,0,0
100,0008,國立中央大學,V,M,520101,電機工程學系碩士在職專班,20,20,0,20,0,0,0,0,0
100,0008,國立中央大學,V,M,520114,資訊工程學系碩士在職專班,32,28,4,28,4,0,0,0,0
100,0008,國立中央大學,V,M,520126,通訊工程學系碩士在職專班,13,10,3,10,3,0,0,0,0
100,0008,國立中央大學,V,M,310403,客家研究碩士在職專班,23,7,16,7,16,0,0,0,0
100,0008,國立中央大學,,,SUBT4,博士班           共計,171,136,35,131,32,0,0,5,3
100,0008,國立中央大學,D,D,220201,中國文學系博士班,3,3,0,3,0,0,0,0,0
100,0008,國立中央大學,D,D,221101,哲學研究所博士班,4,2,2,2,2,0,0,0,0
100,0008,國立中央大學,D,D,140111,學習與教學研究所博士班,3,1,2,1,2,0,0,0,0
100,0008,國立中央大學,D,D,460101,數學系博士班,5,5,0,5,0,0,0,0,0
100,0008,國立中央大學,D,D,440301,物理學系博士班,7,6,1,6,1,0,0,0,0
100,0008,國立中央大學,D,D,440101,化學學系博士班,4,4,0,4,0,0,0,0,0
100,0008,國立中央大學,D,D,420103,生命科學系博士班,4,1,3,1,3,0,0,0,0
100,0008,國立中央大學,D,D,460201,統計研究所博士班,1,1,0,1,0,0,0,0,0
100,0008,國立中央大學,D,D,520106,光電科學與工程學系博士班,13,11,2,11,2,0,0,0,0
100,0008,國立中央大學,D,D,440601,天文研究所博士班,2,1,1,1,1,0,0,0,0
100,0008,國立中央大學,D,D,420604,系統生物與生物資訊研究所博士班,2,2,0,2,0,0,0,0,0
100,0008,國立中央大學,D,D,520301,土木工程學系博士班,8,8,0,8,0,0,0,0,0
100,0008,國立中央大學,D,D,520201,機械工程學系博士班,22,22,0,22,0,0,0,0,0
100,0008,國立中央大學,D,D,520403,化學工程與材料工程學系博士班,2,2,0,2,0,0,0,0,0
100,0008,國立中央大學,D,D,520901,環境工程研究所博士班,2,1,1,0,0,0,0,1,1
100,0008,國立中央大學,D,D,520502,材料科學與工程研究所博士班,1,1,0,1,0,0,0,0,0
100,0008,國立中央大學,D,D,340301,企業管理學系博士班,23,14,9,12,7,0,0,2,2
100,0008,國立中央大學,D,D,480109,資訊管理學系博士班,10,3,7,3,7,0,0,0,0
100,0008,國立中央大學,D,D,310104,產業經濟研究所博士班,4,1,3,1,3,0,0,0,0
100,0008,國立中央大學,D,D,349906,工業管理研究所博士班,3,3,0,3,0,0,0,0,0
100,0008,國立中央大學,D,D,349919,人力資源管理研究所博士班,1,1,0,1,0,0,0,0,0
100,0008,國立中央大學,D,D,340501,財務金融學系博士班,2,1,1,1,1,0,0,0,0
100,0008,國立中央大學,D,D,310101,經濟學系博士班,2,1,1,1,1,0,0,0,0
100,0008,國立中央大學,D,D,520101,電機工程學系博士班,19,18,1,18,1,0,0,0,0
100,0008,國立中央大學,D,D,520114,資訊工程學系博士班,8,8,0,7,0,0,0,1,0
100,0008,國立中央大學,D,D,520126,通訊工程學系博士班,5,5,0,5,0,0,0,0,0
100,0008,國立中央大學,D,D,140805,網路學習科技研究所博士班,3,3,0,2,0,0,0,1,0
100,0008,國立中央大學,D,D,440209,地球科學學系地球物理博士班,3,3,0,3,0,0,0,0,0
100,0008,國立中央大學,D,D,440603,太空科學研究所博士班,3,3,0,3,0,0,0,0,0
100,0008,國立中央大學,D,D,440204,應用地質研究所博士班,1,0,1,0,1,0,0,0,0
100,0008,國立中央大學,D,D,440207,水文與海洋科學研究所博士班,1,1,0,1,0,0,0,0,0
100,0008,國立中央大學,,,SUBT5,產業研發碩士專班           共計,2,1,1,1,1,0,0,0,0
100,0008,國立中央大學,D,M,520188,光電科學與工程學系光電產業研發碩士專班,2,1,1,1,1,0,0,0,0
