表4-1  科系別學生人數統計(依據102/3/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M9,F9
101,8,國立中央大學,D,M,220201,    中國文學系碩士班,48,15,33,5,9,5,8,4,8,1,8,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,220310,    英美語文學系碩士班,45,10,35,1,9,5,6,1,12,3,8,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,220314,    法國語文學系碩士班,25,7,18,4,2,0,4,3,4,0,8,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,221101,    哲學研究所碩士班,26,13,13,4,2,2,5,4,3,3,3,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,220901,    歷史研究所碩士班,48,30,18,6,6,8,4,7,7,9,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,210701,    藝術學研究所碩士班,42,7,35,2,9,4,7,1,9,0,10,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,140111,    學習與教學研究所碩士班,21,1,20,1,7,0,9,0,3,0,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,220201,    中國文學系戲曲碩士班,12,4,8,2,1,1,3,1,3,0,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,460101,    數學系碩士班,65,46,19,20,6,16,11,9,2,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440301,    物理學系碩士班,88,73,15,30,6,28,7,13,2,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440101,    化學學系碩士班,122,77,45,34,22,41,23,2,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,420103,    生命科學系碩士班,50,30,20,11,11,11,6,7,3,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,460201,    統計研究所碩士班,44,28,16,16,7,12,9,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520106,    光電科學與工程學系碩士班,121,111,10,50,5,49,4,8,0,4,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440601,    天文研究所碩士班,13,6,7,3,1,2,1,1,4,0,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440301,    物理學系生物物理碩士班,18,13,5,5,1,4,3,3,1,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520106,    光電科學與工程學系照明與顯示科技碩士班,30,25,5,9,2,14,3,2,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,420604,    系統生物與生物資訊研究所碩士班,19,11,8,3,4,5,3,2,1,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,310510,    認知神經科學研究所碩士班,20,4,16,3,6,0,7,1,3,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520301,    土木工程學系碩士班,213,172,41,75,21,67,17,22,3,8,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520201,    機械工程學系碩士班,206,194,12,89,7,91,4,13,1,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520403,    化學工程與材料工程學系碩士班,129,87,42,46,21,37,20,4,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,349927,    營建管理研究所碩士班,22,17,5,9,3,8,1,0,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520901,    環境工程研究所碩士班,55,38,17,14,10,19,6,4,1,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520201,    機械工程學系光機電工程碩士班,40,35,5,16,3,18,2,1,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,521309,    能源工程研究所碩士班,44,36,8,18,3,14,5,4,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520502,    材料科學與工程研究所碩士班,40,30,10,12,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,521108,    生物醫學工程研究所碩士班,32,27,5,14,2,10,2,3,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,340301,    企業管理學系碩士班,123,60,63,33,27,26,35,1,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,480109,    資訊管理學系碩士班,113,62,51,30,26,30,23,2,2,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,310104,    產業經濟研究所碩士班,57,27,30,13,11,9,15,2,1,3,3,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,349906,    工業管理研究所碩士班,67,49,18,22,10,22,8,3,0,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,349919,    人力資源管理研究所碩士班,49,15,34,8,18,7,16,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,340501,    財務金融學系碩士班,56,26,30,11,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,310101,    經濟學系碩士班,31,22,9,14,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,340201,    會計研究所碩士班,26,13,13,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,340310,    英語商業管理碩士學位學程,10,6,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520101,    電機工程學系碩士班,250,210,40,92,21,95,18,21,1,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520114,    資訊工程學系碩士班,206,165,41,89,13,72,28,2,0,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520126,    通訊工程學系碩士班,99,72,27,38,10,32,17,1,0,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,140805,    網路學習科技研究所碩士班,36,24,12,13,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520114,    資訊工程學系軟體工程碩士班,22,19,3,9,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440402,    大氣科學學系大氣物理碩士班,59,41,18,20,8,16,8,4,2,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440209,    地球科學學系地球物理碩士班,45,31,14,16,8,14,5,1,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440603,    太空科學研究所碩士班,42,34,8,15,3,15,5,3,0,0,0,0,0,0,0,0,0,1,0
101,8,國立中央大學,D,M,440204,    應用地質研究所碩士班,35,26,9,10,5,13,3,3,1,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,440207,    水文與海洋科學研究所碩士班,16,15,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,310723,    客家社會文化研究所碩士班,25,13,12,3,6,4,1,4,3,2,2,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,220103,    客家語文研究所碩士班,35,6,29,1,8,2,5,1,6,1,8,0,0,0,0,0,0,1,2
101,8,國立中央大學,D,M,310403,    客家政治經濟研究所碩士班,22,8,14,4,3,3,4,0,4,1,3,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,380103,    法律與政府研究所碩士班,39,14,25,2,8,4,6,3,8,5,3,0,0,0,0,0,0,0,0
101,8,國立中央大學,,,SUBT3,碩士在職專班           共計,1332,912,420,307,178,303,153,145,44,93,21,0,0,0,0,0,0,64,24
101,8,國立中央大學,V,M,220201,    中國文學系碩士在職專班,45,7,38,1,9,1,10,4,11,0,3,0,0,0,0,0,0,1,5
101,8,國立中央大學,V,M,221101,    哲學研究所碩士在職專班,29,14,15,6,4,3,4,4,3,1,0,0,0,0,0,0,0,0,4
101,8,國立中央大學,V,M,220901,    歷史研究所碩士在職專班,64,30,34,8,17,11,9,2,4,7,3,0,0,0,0,0,0,2,1
101,8,國立中央大學,V,M,520106,    光電科學與工程學系碩士在職專班,48,44,4,9,2,15,1,9,0,7,0,0,0,0,0,0,0,4,1
101,8,國立中央大學,V,M,520301,    土木工程學系碩士在職專班,64,58,6,24,5,20,1,10,0,1,0,0,0,0,0,0,0,3,0
101,8,國立中央大學,V,M,520201,    機械工程學系碩士在職專班,88,83,5,25,3,23,0,18,1,8,1,0,0,0,0,0,0,9,0
101,8,國立中央大學,V,M,349927,    營建管理研究所碩士在職專班,36,27,9,12,4,9,2,2,2,4,1,0,0,0,0,0,0,0,0
101,8,國立中央大學,V,M,520901,    環境工程研究所碩士在職專班,73,58,15,22,6,16,7,7,0,9,0,0,0,0,0,0,0,4,2
101,8,國立中央大學,V,M,520911,    國際永續發展碩士在職專班,15,8,7,4,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,V,M,349939,    管理學院高階主管企管碩士班,188,150,38,72,19,65,16,8,2,3,1,0,0,0,0,0,0,2,0
101,8,國立中央大學,V,M,340301,    企業管理學系碩士在職專班,76,29,47,10,19,9,19,7,7,1,1,0,0,0,0,0,0,2,1
101,8,國立中央大學,V,M,480109,    資訊管理學系碩士在職專班,60,44,16,21,9,23,7,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,V,M,310104,    產業經濟研究所碩士在職專班,62,35,27,12,11,11,9,4,3,6,3,0,0,0,0,0,0,2,1
101,8,國立中央大學,V,M,349906,    工業管理研究所碩士在職專班,62,44,18,17,8,18,8,6,0,2,2,0,0,0,0,0,0,1,0
101,8,國立中央大學,V,M,349919,    人力資源管理研究所碩士在職專班,62,19,43,9,22,9,18,0,1,1,0,0,0,0,0,0,0,0,2
101,8,國立中央大學,V,M,340501,    財務金融學系碩士在職專班,55,24,31,11,13,11,17,1,1,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,V,M,520101,    電機工程學系碩士在職專班,48,47,1,0,0,1,0,25,1,15,0,0,0,0,0,0,0,6,0
101,8,國立中央大學,V,M,520114,    資訊工程學系碩士在職專班,98,84,14,26,4,25,5,16,2,7,2,0,0,0,0,0,0,10,1
101,8,國立中央大學,V,M,520126,    通訊工程學系碩士在職專班,86,82,4,11,0,21,0,18,0,17,2,0,0,0,0,0,0,15,2
101,8,國立中央大學,V,M,310403,    客家研究碩士在職專班,73,25,48,7,19,9,17,4,6,2,2,0,0,0,0,0,0,3,4
101,8,國立中央大學,,,SUBT4,博士班           共計,1300,1025,275,165,47,147,41,151,44,174,43,152,42,131,32,97,26,8,0
101,8,國立中央大學,D,D,220201,    中國文學系博士班,58,25,33,4,5,2,4,5,5,5,3,5,5,2,5,2,6,0,0
101,8,國立中央大學,D,D,221101,    哲學研究所博士班,49,28,21,6,2,2,2,4,3,3,4,3,3,7,4,2,3,1,0
101,8,國立中央大學,D,D,140111,    學習與教學研究所博士班,25,13,12,2,2,4,1,1,2,2,2,4,4,0,1,0,0,0,0
101,8,國立中央大學,D,D,460101,    數學系博士班,23,18,5,3,1,5,1,1,1,2,0,4,2,2,0,1,0,0,0
101,8,國立中央大學,D,D,440301,    物理學系博士班,47,38,9,6,4,6,1,8,0,4,1,7,1,6,2,1,0,0,0
101,8,國立中央大學,D,D,440101,    化學學系博士班,28,24,4,3,0,5,2,6,0,3,2,4,0,3,0,0,0,0,0
101,8,國立中央大學,D,D,420103,    生命科學系博士班,39,31,8,5,0,7,1,5,3,6,2,5,0,2,1,1,1,0,0
101,8,國立中央大學,D,D,460201,    統計研究所博士班,11,8,3,2,0,1,0,1,0,0,1,1,0,1,2,2,0,0,0
101,8,國立中央大學,D,D,520106,    光電科學與工程學系博士班,55,50,5,8,0,9,1,6,0,9,1,10,2,5,0,3,1,0,0
101,8,國立中央大學,D,D,440601,    天文研究所博士班,22,16,6,2,1,1,0,1,1,2,0,4,2,2,0,4,2,0,0
101,8,國立中央大學,D,D,440301,    物理學系生物物理博士班,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,420604,    系統生物與生物資訊研究所博士班,25,17,8,4,0,0,2,2,2,2,2,4,2,5,0,0,0,0,0
101,8,國立中央大學,D,D,310510,    認知神經科學研究所博士班,6,3,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,520301,    土木工程學系博士班,67,60,7,9,0,11,1,7,2,8,2,3,0,8,2,12,0,2,0
101,8,國立中央大學,D,D,520201,    機械工程學系博士班,98,95,3,10,0,11,0,16,1,11,0,11,1,20,0,15,1,1,0
101,8,國立中央大學,D,D,520403,    化學工程與材料工程學系博士班,42,39,3,7,1,5,2,8,0,9,0,5,0,3,0,1,0,1,0
101,8,國立中央大學,D,D,349927,    營建管理研究所博士班,11,9,2,1,0,1,1,2,1,4,0,0,0,1,0,0,0,0,0
101,8,國立中央大學,D,D,520901,    環境工程研究所博士班,12,9,3,1,1,0,0,1,0,2,0,2,1,2,1,1,0,0,0
101,8,國立中央大學,D,D,520201,    機械工程學系光機電工程博士班,6,6,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,521309,    能源工程研究所博士班,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,520502,    材料科學與工程研究所博士班,14,12,2,4,1,3,1,1,0,3,0,1,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,340301,    企業管理學系博士班,117,73,44,16,10,13,9,13,6,7,7,12,7,7,4,5,1,0,0
101,8,國立中央大學,D,D,480109,    資訊管理學系博士班,48,38,10,3,0,3,2,4,2,7,3,9,1,8,0,2,2,2,0
101,8,國立中央大學,D,D,310104,    產業經濟研究所博士班,16,9,7,2,1,1,0,0,0,2,1,1,1,3,1,0,3,0,0
101,8,國立中央大學,D,D,349906,    工業管理研究所博士班,12,10,2,0,0,1,2,1,0,3,0,2,0,2,0,1,0,0,0
101,8,國立中央大學,D,D,349919,    人力資源管理研究所博士班,15,6,9,0,0,2,1,0,0,2,3,2,1,0,3,0,1,0,0
101,8,國立中央大學,D,D,340501,    財務金融學系博士班,14,9,5,1,1,0,0,2,3,1,0,2,1,1,0,2,0,0,0
101,8,國立中央大學,D,D,310101,    經濟學系博士班,17,9,8,1,0,0,0,1,1,3,2,2,3,2,1,0,1,0,0
101,8,國立中央大學,D,D,520101,    電機工程學系博士班,122,114,8,20,2,10,1,19,0,22,2,17,0,14,2,11,1,1,0
101,8,國立中央大學,D,D,520114,    資訊工程學系博士班,117,107,10,15,4,14,0,15,2,18,2,13,1,16,0,16,1,0,0
101,8,國立中央大學,D,D,520126,    通訊工程學系博士班,41,39,2,6,0,5,0,4,1,6,0,8,0,5,1,5,0,0,0
101,8,國立中央大學,D,D,140805,    網路學習科技研究所博士班,24,19,5,3,1,4,1,4,2,3,1,2,0,2,0,1,0,0,0
101,8,國立中央大學,D,D,440402,    大氣科學學系大氣物理博士班,19,15,4,4,0,3,0,1,2,3,0,2,2,0,0,2,0,0,0
101,8,國立中央大學,D,D,440209,    地球科學學系地球物理博士班,30,22,8,2,2,4,0,2,3,7,0,1,0,2,2,4,1,0,0
101,8,國立中央大學,D,D,440603,    太空科學研究所博士班,35,30,5,5,3,7,0,4,0,6,0,5,1,0,0,3,1,0,0
101,8,國立中央大學,D,D,440204,    應用地質研究所博士班,12,9,3,1,0,2,0,3,0,3,2,0,1,0,0,0,0,0,0
101,8,國立中央大學,D,D,440207,    水文與海洋科學研究所博士班,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,440213,    地球系統科學國際研究生博士學位學程,9,5,4,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,D,311023,    公共事務與族群研究博士學位學程,6,3,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,,,SUBT5,產業碩士專班           共計,11,9,2,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520188,    光電科學與工程學系光電產業研發碩士專班,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,8,國立中央大學,D,M,520188,    光電科學與工程學系光電產業碩士專班,10,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
