1071(依據107/10/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
107,8,國立中央大學,D,M,340501,    財務金融學系碩士班,68,40,28,19,14,17,11,1,3,3,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,310101,    經濟學系碩士班,32,13,19,7,11,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,340201,    會計研究所碩士班,33,13,20,8,8,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,520101,    電機工程學系碩士班,290,249,41,104,18,92,20,49,3,4,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,520114,    資訊工程學系碩士班,265,193,72,99,35,82,33,9,3,3,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,520126,    通訊工程學系碩士班,130,105,25,46,12,42,10,13,3,4,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,140805,    網路學習科技研究所碩士班,52,30,22,13,14,10,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,520114,    資訊工程學系軟體工程碩士班,21,20,1,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,440401,    大氣科學學系大氣物理碩士班,54,38,16,17,6,16,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,440201,    地球科學學系地球物理碩士班,54,34,20,12,10,18,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,440603,    太空科學研究所碩士班,43,35,8,16,4,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,440204,    應用地質研究所碩士班,46,25,21,9,9,11,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,440207,    水文與海洋科學研究所碩士班,20,13,7,2,0,5,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,380103,    法律與政府研究所碩士班,43,22,21,8,10,7,3,5,3,2,5,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家社會文化碩士班,21,6,15,2,4,2,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家語文碩士班,28,8,20,5,3,0,5,0,6,3,6,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家政治經濟碩士班,13,4,9,1,2,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,420103,    生命科學系碩士班,73,31,42,15,14,6,17,6,5,4,6,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,310510,    認知神經科學研究所碩士班,20,3,17,1,5,1,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,420604,    生醫科學與工程學系系統生物與生物資訊碩士班,28,17,11,6,6,6,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,M,521108,    生醫科學與工程學系生物醫學工程碩士班,48,31,17,12,7,14,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,3,SUBT3,碩士在職專班           共計,1348,883,465,356,157,274,204,130,55,66,28,57,21,0,0,0,0,0,0,57,21
107,8,國立中央大學,V,M,220201,    中國文學系碩士在職專班,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
107,8,國立中央大學,V,M,221101,    哲學研究所碩士在職專班,44,20,24,2,4,5,12,7,2,2,4,4,2,0,0,0,0,0,0,4,2
107,8,國立中央大學,V,M,220901,    歷史研究所碩士在職專班,44,21,23,5,5,4,5,7,5,2,3,3,5,0,0,0,0,0,0,3,5
107,8,國立中央大學,V,M,520106,    光電科學與工程學系碩士在職專班,43,36,7,9,1,8,3,10,3,3,0,6,0,0,0,0,0,0,0,6,0
107,8,國立中央大學,V,M,520301,    土木工程學系碩士在職專班,65,51,14,23,7,16,4,7,2,3,1,2,0,0,0,0,0,0,0,2,0
107,8,國立中央大學,V,M,520201,    機械工程學系碩士在職專班,95,89,6,30,1,24,2,15,2,9,1,11,0,0,0,0,0,0,0,11,0
107,8,國立中央大學,V,M,349927,    營建管理研究所碩士在職專班,61,52,9,12,1,12,4,14,2,8,1,6,1,0,0,0,0,0,0,6,1
107,8,國立中央大學,V,M,520901,    環境工程研究所碩士在職專班,60,47,13,20,4,7,6,12,1,2,1,6,1,0,0,0,0,0,0,6,1
107,8,國立中央大學,V,M,520911,    國際永續發展碩士在職專班,8,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,349939,    管理學院高階主管企管碩士班,169,130,39,69,14,58,21,1,4,2,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,340301,    企業管理學系碩士在職專班,77,35,42,12,13,12,17,9,5,1,3,1,4,0,0,0,0,0,0,1,4
107,8,國立中央大學,V,M,480109,    資訊管理學系碩士在職專班,68,47,21,23,10,23,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,310104,    產業經濟研究所碩士在職專班,56,24,32,11,12,11,15,1,4,1,0,0,1,0,0,0,0,0,0,0,1
107,8,國立中央大學,V,M,349906,    工業管理研究所碩士在職專班,68,48,20,26,6,18,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,349919,    人力資源管理研究所碩士在職專班,68,18,50,9,24,9,23,0,2,0,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,340501,    財務金融學系碩士在職專班,58,29,29,21,8,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,340201,    會計研究所企業資源規劃會計碩士在職專班,39,10,29,6,11,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,520101,    電機工程學系碩士在職專班,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
107,8,國立中央大學,V,M,520114,    資訊工程學系碩士在職專班,101,88,13,26,4,24,4,19,2,11,2,8,1,0,0,0,0,0,0,8,1
107,8,國立中央大學,V,M,520126,    通訊工程學系碩士在職專班,97,88,9,29,1,20,3,17,4,15,1,7,0,0,0,0,0,0,0,7,0
107,8,國立中央大學,V,M,140805,    網路學習科技研究所碩士在職專班,48,23,25,9,10,7,8,4,5,3,2,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,V,M,311025,    客家語文暨社會科學學系客家研究碩士在職專班,76,21,55,10,19,5,14,1,10,3,8,2,4,0,0,0,0,0,0,2,4
107,8,國立中央大學,D,4,SUBT4,博士班           共計,1046,763,283,154,55,126,57,129,58,100,40,88,31,76,19,89,23,1,0,1,0
107,8,國立中央大學,D,D,449912,    環境科技博士學位學程(台灣聯合大學系統),9,7,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,220201,    中國文學系博士班,42,14,28,2,2,0,4,3,5,3,5,2,4,1,3,3,5,0,0,0,0
107,8,國立中央大學,D,D,221101,    哲學研究所博士班,32,15,17,1,0,4,0,1,3,2,5,1,4,0,3,6,2,0,0,0,0
107,8,國立中央大學,D,D,140111,    學習與教學研究所博士班,26,12,14,0,3,1,3,2,1,3,3,2,2,2,2,2,0,0,0,0,0
107,8,國立中央大學,D,D,460101,    數學系博士班,9,6,3,0,2,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0
107,8,國立中央大學,D,D,440301,    物理學系博士班,58,43,15,10,3,7,2,7,5,3,1,7,2,6,0,3,2,0,0,0,0
107,8,國立中央大學,D,D,440101,    化學學系博士班,22,16,6,4,2,1,0,3,0,2,0,2,3,3,1,1,0,0,0,0,0
107,8,國立中央大學,D,D,460201,    統計研究所博士班,4,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,520106,    光電科學與工程學系博士班,25,24,1,6,0,3,0,7,1,1,0,2,0,3,0,2,0,0,0,0,0
107,8,國立中央大學,D,D,440601,    天文研究所博士班,13,8,5,2,0,0,0,1,0,2,2,1,1,1,0,1,2,0,0,0,0
107,8,國立中央大學,D,D,440301,    物理學系生物物理博士班,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,520301,    土木工程學系博士班,48,42,6,13,1,13,2,4,1,4,0,5,1,3,0,0,1,0,0,0,0
107,8,國立中央大學,D,D,520201,    機械工程學系博士班,62,59,3,18,1,9,1,8,1,7,0,3,0,4,0,10,0,0,0,0,0
107,8,國立中央大學,D,D,520403,    化學工程與材料工程學系博士班,38,28,10,7,5,6,2,8,2,4,1,2,0,0,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,349927,    營建管理研究所博士班,19,13,6,1,2,2,1,3,0,1,1,2,1,0,1,4,0,0,0,0,0
107,8,國立中央大學,D,D,520901,    環境工程研究所博士班,14,9,5,2,0,3,4,0,0,2,1,1,0,1,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,520201,    機械工程學系光機電工程博士班,7,7,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,521309,    能源工程研究所博士班,11,10,1,1,0,1,1,2,0,1,0,2,0,2,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,520502,    材料科學與工程研究所博士班,16,14,2,3,0,2,1,5,1,0,0,2,0,1,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,340301,    企業管理學系博士班,92,60,32,11,5,9,5,11,13,12,4,6,3,6,0,5,2,0,0,0,0
107,8,國立中央大學,D,D,480109,    資訊管理學系博士班,14,11,3,3,0,3,0,0,0,1,0,2,2,1,0,1,1,0,0,0,0
107,8,國立中央大學,D,D,310104,    產業經濟研究所博士班,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,349906,    工業管理研究所博士班,18,13,5,3,1,2,1,2,3,3,0,1,0,2,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,349919,    人力資源管理研究所博士班,5,5,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,340501,    財務金融學系博士班,6,6,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,310101,    經濟學系博士班,3,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,520101,    電機工程學系博士班,55,50,5,9,0,3,1,7,0,5,2,4,2,10,0,11,0,1,0,1,0
107,8,國立中央大學,D,D,520114,    資訊工程學系博士班,78,62,16,8,4,13,6,8,2,9,1,10,1,2,2,12,0,0,0,0,0
107,8,國立中央大學,D,D,520126,    通訊工程學系博士班,14,14,0,2,0,3,0,2,0,0,0,1,0,3,0,3,0,0,0,0,0
107,8,國立中央大學,D,D,140805,    網路學習科技研究所博士班,24,13,11,2,3,2,4,2,2,3,0,2,1,0,0,2,1,0,0,0,0
107,8,國立中央大學,D,D,440401,    大氣科學學系大氣物理博士班,26,21,5,4,1,4,1,4,0,3,2,1,0,3,0,2,1,0,0,0,0
107,8,國立中央大學,D,D,440201,    地球科學學系地球物理博士班,21,16,5,4,1,4,0,2,1,1,1,2,0,1,1,2,1,0,0,0,0
107,8,國立中央大學,D,D,440603,    太空科學研究所博士班,24,19,5,3,2,4,1,3,0,1,0,4,0,2,1,2,1,0,0,0,0
107,8,國立中央大學,D,D,440204,    應用地質研究所博士班,16,14,2,5,2,5,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
107,8,國立中央大學,D,D,440207,    水文與海洋科學研究所博士班,10,7,3,0,1,1,1,0,1,3,0,2,0,0,0,1,0,0,0,0,0
107,8,國立中央大學,D,D,440213,    地球系統科學國際研究生博士學位學程,46,31,15,7,2,2,3,9,4,6,4,3,1,4,1,0,0,0,0,0,0
107,8,國立中央大學,D,D,311025,    客家語文暨社會科學學系客家研究博士班,26,10,16,2,1,0,4,1,4,1,3,3,2,3,1,0,1,0,0,0,0
107,8,國立中央大學,D,D,420103,    生命科學系博士班,38,24,14,3,3,3,2,4,2,4,2,3,1,4,2,3,2,0,0,0,0
107,8,國立中央大學,D,D,310510,    認知神經科學研究所博士班,13,9,4,1,2,2,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0
107,8,國立中央大學,D,D,729912,    生醫科學與工程學系跨領域轉譯醫學博士班,21,17,4,3,1,5,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,429906,    跨領域神經科學博士學位學程(台灣聯合大學系統),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,8,國立中央大學,D,D,420604,    生醫科學與工程學系系統生物與生物資訊博士班,19,15,4,2,1,2,2,4,1,0,0,1,0,3,0,3,0,0,0,0,0
107,8,國立中央大學,D,D,521108,    生醫科學與工程學系生物醫學工程博士班,17,10,7,3,3,2,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0
