1102(依據111/03/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
110,8,國立中央大學,,,TOTAL,全校班級,11661,7514,4147,2517,1339,2240,1278,1279,707,1100,649,228,109,88,34,50,26,12,5,175,69
110,8,國立中央大學,D,1,SUBT1,學士班           共計,5909,3690,2219,973,565,899,580,857,514,853,525,91,32,15,3,0,0,2,0,108,35
110,8,國立中央大學,D,D,1146,    中國文學系,190,46,144,12,31,9,33,11,37,11,36,3,6,0,1,0,0,0,0,3,7
110,8,國立中央大學,D,D,1150,    英美語文學系,198,53,145,13,32,15,31,13,37,11,45,1,0,0,0,0,0,0,0,1,0
110,8,國立中央大學,D,D,1152,    法國語文學系,205,44,161,11,31,12,38,7,45,11,37,2,10,1,0,0,0,0,0,3,10
110,8,國立中央大學,D,D,15182,    文學院學士班,40,8,32,4,16,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,1162,    數學系,303,226,77,57,21,52,28,49,12,46,16,20,0,1,0,0,0,1,0,22,0
110,8,國立中央大學,D,D,1165,    物理學系,189,148,41,37,10,33,11,34,7,34,12,8,1,1,0,0,0,1,0,10,1
110,8,國立中央大學,D,D,1168,    化學學系,153,74,79,17,23,14,23,17,17,24,16,2,0,0,0,0,0,0,0,2,0
110,8,國立中央大學,D,D,5470,    光電科學與工程學系,172,117,55,28,16,31,11,30,11,25,17,3,0,0,0,0,0,0,0,3,0
110,8,國立中央大學,D,D,7077,    理學院學士班,71,47,24,13,7,12,6,10,4,10,7,2,0,0,0,0,0,0,0,2,0
110,8,國立中央大學,D,D,1186,    土木工程學系,354,289,65,80,19,74,16,58,21,73,9,4,0,0,0,0,0,0,0,4,0
110,8,國立中央大學,D,D,1190,    機械工程學系,517,446,71,122,23,106,17,103,12,104,16,9,3,2,0,0,0,0,0,11,3
110,8,國立中央大學,D,D,1183,    化學工程與材料工程學系,195,135,60,43,13,31,14,29,16,30,16,2,0,0,1,0,0,0,0,2,1
110,8,國立中央大學,D,D,14515,    工學院學士班,91,75,16,22,1,13,11,19,2,21,2,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,1205,    企業管理學系,383,171,212,44,60,46,48,45,48,32,55,3,1,1,0,0,0,0,0,4,1
110,8,國立中央大學,D,D,1209,    資訊管理學系,417,252,165,68,44,62,35,64,39,54,43,3,3,1,1,0,0,0,0,4,4
110,8,國立中央大學,D,D,1216,    財務金融學系,250,110,140,26,34,29,33,30,30,23,41,2,2,0,0,0,0,0,0,2,2
110,8,國立中央大學,D,D,1213,    經濟學系,227,120,107,22,30,31,28,34,24,31,25,2,0,0,0,0,0,0,0,2,0
110,8,國立中央大學,D,D,1229,    電機工程學系,427,344,83,85,15,83,25,88,22,81,21,6,0,1,0,0,0,0,0,7,0
110,8,國立中央大學,D,D,1233,    資訊工程學系,405,301,104,79,16,68,37,68,30,77,21,6,0,3,0,0,0,0,0,9,0
110,8,國立中央大學,D,D,1237,    通訊工程學系,183,130,53,27,18,37,13,34,10,32,12,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,14516,    資訊電機學院學士班,89,70,19,22,3,16,6,14,6,18,4,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,1243,    大氣科學學系,186,120,66,17,10,19,15,38,18,44,21,1,2,1,0,0,0,0,0,2,2
110,8,國立中央大學,D,D,1246,    地球科學學系,180,117,63,41,14,21,20,20,14,27,14,8,1,0,0,0,0,0,0,8,1
110,8,國立中央大學,D,D,14765,    地球科學學院學士班,46,28,18,11,5,10,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,15188,    太空科學與工程學系,59,46,13,22,6,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,D,9250,    客家語文暨社會科學學系,146,48,98,11,34,15,25,8,19,10,18,1,2,3,0,0,0,0,0,4,2
110,8,國立中央大學,D,D,1177,    生命科學系,142,77,65,19,23,20,16,20,13,16,12,2,1,0,0,0,0,0,0,2,1
110,8,國立中央大學,D,D,10236,    生醫科學與工程學系,91,48,43,20,10,12,12,7,12,8,9,1,0,0,0,0,0,0,0,1,0
110,8,國立中央大學,D,2,SUBT2,碩士班           共計,3431,2307,1124,1082,498,926,454,211,101,77,65,11,6,0,0,0,0,0,0,11,6
110,8,國立中央大學,D,M,7073,    遙測科技碩士學位學程,18,9,9,5,3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1148,    中國文學系碩士班,52,22,30,6,7,7,6,5,10,3,6,1,1,0,0,0,0,0,0,1,1
110,8,國立中央大學,D,M,1151,    英美語文學系碩士班,40,12,28,5,8,3,7,2,7,2,6,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1153,    法國語文學系碩士班,14,3,11,2,4,0,3,0,2,0,1,1,1,0,0,0,0,0,0,1,1
110,8,國立中央大學,D,M,1155,    哲學研究所碩士班,15,9,6,3,0,1,2,3,3,1,0,1,1,0,0,0,0,0,0,1,1
110,8,國立中央大學,D,M,1157,    歷史研究所碩士班,35,25,10,6,5,9,2,7,0,3,2,0,1,0,0,0,0,0,0,0,1
110,8,國立中央大學,D,M,1159,    藝術學研究所碩士班,28,6,22,2,9,1,6,0,5,3,2,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1160,    學習與教學研究所碩士班,32,8,24,3,5,2,7,1,6,2,5,0,1,0,0,0,0,0,0,0,1
110,8,國立中央大學,D,M,9253,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),17,4,13,0,3,2,3,1,4,1,3,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1164,    數學系碩士班,57,46,11,18,4,20,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1167,    物理學系碩士班,77,67,10,29,5,21,4,12,1,2,0,3,0,0,0,0,0,0,0,3,0
110,8,國立中央大學,D,M,1170,    化學學系碩士班,140,85,55,48,33,35,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1176,    統計研究所碩士班,47,31,16,17,7,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1174,    光電科學與工程學系碩士班,158,131,27,63,13,53,11,12,2,3,1,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1172,    天文研究所碩士班,26,12,14,3,3,6,6,3,4,0,1,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,9931,    物理學系生物物理碩士班,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,9935,    光電科學與工程學系照明與顯示科技碩士班,10,9,1,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1188,    土木工程學系碩士班,189,142,47,66,23,57,20,15,0,4,3,0,1,0,0,0,0,0,0,0,1
110,8,國立中央大學,D,M,1192,    機械工程學系碩士班,246,218,28,104,13,92,12,18,2,3,1,1,0,0,0,0,0,0,0,1,0
110,8,國立中央大學,D,M,1185,    化學工程與材料工程學系碩士班,144,83,61,45,31,36,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1195,    環境工程研究所碩士班,77,56,21,19,9,22,5,12,3,2,4,1,0,0,0,0,0,0,0,1,0
110,8,國立中央大學,D,M,9932,    機械工程學系光機電工程碩士班,63,58,5,24,4,21,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1203,    能源工程研究所碩士班,32,27,5,13,2,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1200,    材料科學與工程研究所碩士班,42,31,11,16,7,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,14766,    國際永續發展碩士學位學程,4,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,14902,    土木工程學系營建管理碩士班,25,13,12,8,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1207,    企業管理學系碩士班,128,55,73,27,31,22,36,4,3,2,3,0,0,0,0,0,0,0,0,0,0
110,8,國立中央大學,D,M,1211,    資訊管理學系碩士班,138,86,52,43,27,41,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0
