1062(依據107/03/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
106,8,國立中央大學,,,TOTAL,全校班級,11459,7477,3982,2329,1269,2281,1210,1302,729,1136,644,229,76,99,19,99,32,2,3,174,61
106,8,國立中央大學,D,1,SUBT1,學士班           共計,5926,3788,2138,946,524,924,526,912,522,886,529,97,32,22,5,1,0,0,0,120,37
106,8,國立中央大學,D,D,220201,    中國文學系,197,35,162,5,46,9,36,10,37,6,37,4,5,1,1,0,0,0,0,5,6
106,8,國立中央大學,D,D,220310,    英美語文學系,218,44,174,14,38,9,44,7,44,11,47,3,1,0,0,0,0,0,0,3,1
106,8,國立中央大學,D,D,220314,    法國語文學系,203,40,163,5,43,10,40,9,40,15,38,1,0,0,2,0,0,0,0,1,2
106,8,國立中央大學,D,D,460101,    數學系,296,239,57,64,9,54,18,54,17,55,12,10,1,2,0,0,0,0,0,12,1
106,8,國立中央大學,D,D,440301,    物理學系,213,184,29,44,7,41,9,44,6,45,5,8,2,2,0,0,0,0,0,10,2
106,8,國立中央大學,D,D,440101,    化學學系,168,114,54,28,15,23,19,29,10,29,10,3,0,2,0,0,0,0,0,5,0
106,8,國立中央大學,D,D,520106,    光電科學與工程學系,170,134,36,28,11,35,4,33,11,35,10,2,0,1,0,0,0,0,0,3,0
106,8,國立中央大學,D,D,449999,    理學院學士班,70,47,23,15,5,11,5,11,7,10,6,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520301,    土木工程學系,364,304,60,92,14,66,15,67,17,70,12,6,2,3,0,0,0,0,0,9,2
106,8,國立中央大學,D,D,520201,    機械工程學系,585,511,74,125,19,132,19,122,15,121,21,7,0,4,0,0,0,0,0,11,0
106,8,國立中央大學,D,D,520403,    化學工程與材料工程學系,204,139,65,35,14,37,17,30,16,36,18,1,0,0,0,0,0,0,0,1,0
106,8,國立中央大學,D,D,340301,    企業管理學系,424,163,261,48,60,27,67,45,60,38,69,5,5,0,0,0,0,0,0,5,5
106,8,國立中央大學,D,D,480109,    資訊管理學系,415,229,186,54,47,57,52,56,37,55,44,7,6,0,0,0,0,0,0,7,6
106,8,國立中央大學,D,D,340501,    財務金融學系,265,108,157,23,38,31,34,25,40,25,42,4,3,0,0,0,0,0,0,4,3
106,8,國立中央大學,D,D,310101,    經濟學系,265,133,132,38,21,30,31,34,35,23,40,8,4,0,1,0,0,0,0,8,5
106,8,國立中央大學,D,D,520101,    電機工程學系,416,349,67,83,14,96,15,82,20,82,17,6,1,0,0,0,0,0,0,6,1
106,8,國立中央大學,D,D,520114,    資訊工程學系,463,360,103,78,29,94,27,95,22,86,25,7,0,0,0,0,0,0,0,7,0
106,8,國立中央大學,D,D,520126,    通訊工程學系,206,155,51,33,15,38,9,36,12,42,15,6,0,0,0,0,0,0,0,6,0
106,8,國立中央大學,D,D,440401,    大氣科學學系,287,216,71,55,18,49,19,54,19,51,14,3,0,4,1,0,0,0,0,7,1
106,8,國立中央大學,D,D,440201,    地球科學學系,197,134,63,38,16,31,13,31,17,28,16,3,1,2,0,1,0,0,0,6,1
106,8,國立中央大學,D,D,311025,    客家語文暨社會科學學系,74,29,45,10,10,9,10,6,12,4,12,0,1,0,0,0,0,0,0,0,1
106,8,國立中央大學,D,D,420103,    生命科學系,161,82,79,22,19,17,19,20,22,19,19,3,0,1,0,0,0,0,0,4,0
106,8,國立中央大學,D,D,521116,    生醫科學與工程學系,65,39,26,9,16,18,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,2,SUBT2,碩士班           共計,3249,2142,1107,967,480,910,463,183,118,82,46,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,449904,    遙測科技碩士學位學程,26,13,13,5,5,6,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,220201,    中國文學系碩士班,62,24,38,7,6,6,12,3,14,8,6,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,220310,    英美語文學系碩士班,22,6,16,2,7,1,1,2,5,1,3,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,220314,    法國語文學系碩士班,20,5,15,2,2,0,4,2,3,1,6,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,221101,    哲學研究所碩士班,22,14,8,4,5,6,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,220901,    歷史研究所碩士班,42,21,21,6,4,2,6,5,3,8,8,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,210701,    藝術學研究所碩士班,26,4,22,2,6,0,6,1,6,1,4,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,140111,    學習與教學研究所碩士班,27,3,24,2,9,0,7,0,6,1,2,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,229916,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),13,5,8,1,4,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,460101,    數學系碩士班,63,44,19,17,8,16,9,7,2,4,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440301,    物理學系碩士班,76,62,14,27,8,20,6,10,0,5,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440101,    化學學系碩士班,123,81,42,36,25,43,14,1,3,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,460201,    統計研究所碩士班,53,37,16,19,5,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520106,    光電科學與工程學系碩士班,124,105,19,49,9,45,5,7,5,4,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440601,    天文研究所碩士班,26,21,5,9,3,8,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440301,    物理學系生物物理碩士班,8,7,1,1,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520106,    光電科學與工程學系照明與顯示科技碩士班,19,18,1,8,1,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520301,    土木工程學系碩士班,194,142,52,67,24,59,22,12,6,4,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520201,    機械工程學系碩士班,226,202,24,85,14,93,8,18,1,6,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520403,    化學工程與材料工程學系碩士班,134,86,48,48,20,36,26,2,1,0,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,349927,    營建管理研究所碩士班,29,14,15,11,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520901,    環境工程研究所碩士班,77,44,33,17,10,13,16,9,5,5,2,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520201,    機械工程學系光機電工程碩士班,62,55,7,28,3,23,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,521309,    能源工程研究所碩士班,54,46,8,20,4,21,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520502,    材料科學與工程研究所碩士班,43,34,9,17,4,15,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520527,    應用材料科學國際研究生碩士學位學程,7,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,340301,    企業管理學系碩士班,137,71,66,30,32,36,29,3,5,2,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,480109,    資訊管理學系碩士班,111,64,47,35,20,28,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,310104,    產業經濟研究所碩士班,54,27,27,11,14,11,9,4,4,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,349906,    工業管理研究所碩士班,68,39,29,18,11,18,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,349919,    人力資源管理研究所碩士班,54,13,41,6,21,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,340501,    財務金融學系碩士班,55,32,23,16,11,13,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,310101,    經濟學系碩士班,24,9,15,4,7,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
