1061(依據106/10/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
106,8,國立中央大學,D,M,340201,    會計研究所碩士班,30,9,21,5,11,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520101,    電機工程學系碩士班,284,244,40,97,21,105,12,37,7,5,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520114,    資訊工程學系碩士班,253,186,67,86,36,87,29,13,2,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520126,    通訊工程學系碩士班,114,95,19,44,10,35,8,13,1,3,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,140805,    網路學習科技研究所碩士班,45,27,18,12,10,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520114,    資訊工程學系軟體工程碩士班,24,22,2,10,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440401,    大氣科學學系大氣物理碩士班,53,34,19,17,7,15,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440201,    地球科學學系地球物理碩士班,56,34,22,20,11,7,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440603,    太空科學研究所碩士班,40,31,9,13,4,14,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440204,    應用地質研究所碩士班,48,25,23,11,11,10,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,440207,    水文與海洋科學研究所碩士班,26,15,11,5,4,3,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,380103,    法律與政府研究所碩士班,47,23,24,9,3,8,4,4,8,2,9,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家社會文化碩士班,20,5,15,2,3,0,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家語文碩士班,24,6,18,1,5,0,6,4,5,1,2,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,311025,    客家語文暨社會科學學系客家政治經濟碩士班,20,4,16,0,4,1,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,420103,    生命科學系碩士班,64,28,36,8,18,9,9,11,8,0,1,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,310510,    認知神經科學研究所碩士班,23,4,19,2,4,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,420604,    生醫科學與工程學系系統生物與生物資訊碩士班,27,18,9,7,3,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,521108,    生醫科學與工程學系生物醫學工程碩士班,52,34,18,15,11,13,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,V,3,SUBT3,碩士在職專班           共計,1325,831,494,286,209,311,165,123,66,71,33,40,21,0,0,0,0,0,0,40,21
106,8,國立中央大學,V,M,220201,    中國文學系碩士在職專班,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
106,8,國立中央大學,V,M,221101,    哲學研究所碩士在職專班,49,24,25,8,9,10,3,2,5,3,5,1,3,0,0,0,0,0,0,1,3
106,8,國立中央大學,V,M,220901,    歷史研究所碩士在職專班,69,32,37,5,6,12,10,5,10,6,8,4,3,0,0,0,0,0,0,4,3
106,8,國立中央大學,V,M,520106,    光電科學與工程學系碩士在職專班,49,39,10,9,3,10,4,10,2,9,0,1,1,0,0,0,0,0,0,1,1
106,8,國立中央大學,V,M,520301,    土木工程學系碩士在職專班,58,48,10,18,4,21,5,5,1,2,0,2,0,0,0,0,0,0,0,2,0
106,8,國立中央大學,V,M,520201,    機械工程學系碩士在職專班,92,84,8,25,2,23,3,17,1,12,1,7,1,0,0,0,0,0,0,7,1
106,8,國立中央大學,V,M,349927,    營建管理研究所碩士在職專班,47,38,9,11,4,14,1,7,1,2,2,4,1,0,0,0,0,0,0,4,1
106,8,國立中央大學,V,M,520901,    環境工程研究所碩士在職專班,57,46,11,8,6,25,3,2,0,9,1,2,1,0,0,0,0,0,0,2,1
106,8,國立中央大學,V,M,520911,    國際永續發展碩士在職專班,9,4,5,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,V,M,349939,    管理學院高階主管企管碩士班,160,114,46,59,22,47,23,6,1,0,0,2,0,0,0,0,0,0,0,2,0
106,8,國立中央大學,V,M,340301,    企業管理學系碩士在職專班,77,34,43,10,19,14,10,9,8,1,3,0,3,0,0,0,0,0,0,0,3
106,8,國立中央大學,V,M,480109,    資訊管理學系碩士在職專班,67,45,22,23,11,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,V,M,310104,    產業經濟研究所碩士在職專班,60,26,34,13,17,7,9,5,4,1,3,0,1,0,0,0,0,0,0,0,1
106,8,國立中央大學,V,M,349906,    工業管理研究所碩士在職專班,73,52,21,17,13,23,7,5,1,3,0,4,0,0,0,0,0,0,0,4,0
106,8,國立中央大學,V,M,349919,    人力資源管理研究所碩士在職專班,62,16,46,9,23,7,20,0,2,0,0,0,1,0,0,0,0,0,0,0,1
106,8,國立中央大學,V,M,340501,    財務金融學系碩士在職專班,60,22,38,8,21,12,16,1,0,1,0,0,1,0,0,0,0,0,0,0,1
106,8,國立中央大學,V,M,340201,    會計研究所企業資源規劃會計碩士在職專班,31,5,26,2,18,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,V,M,520101,    電機工程學系碩士在職專班,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
106,8,國立中央大學,V,M,520114,    資訊工程學系碩士在職專班,91,74,17,25,6,26,2,12,5,8,2,3,2,0,0,0,0,0,0,3,2
106,8,國立中央大學,V,M,520126,    通訊工程學系碩士在職專班,99,88,11,23,3,21,5,25,2,13,1,6,0,0,0,0,0,0,0,6,0
106,8,國立中央大學,V,M,140805,    網路學習科技研究所碩士在職專班,47,23,24,7,8,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,V,M,311025,    客家語文暨社會科學學系客家研究碩士在職專班,65,16,49,4,13,5,13,3,15,1,7,3,1,0,0,0,0,0,0,3,1
106,8,國立中央大學,D,4,SUBT4,博士班           共計,1034,760,274,145,58,148,60,108,46,102,38,84,24,79,15,92,30,2,3,2,3
106,8,國立中央大學,D,D,449912,    環境科技博士學位學程(台灣聯合大學系統),3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,220201,    中國文學系博士班,38,15,23,0,3,4,4,3,5,2,4,2,2,2,3,2,2,0,0,0,0
106,8,國立中央大學,D,D,221101,    哲學研究所博士班,34,15,19,3,0,1,3,2,5,1,5,1,3,5,2,2,0,0,1,0,1
106,8,國立中央大學,D,D,140111,    學習與教學研究所博士班,27,14,13,1,3,2,2,3,3,2,3,2,2,2,0,2,0,0,0,0,0
106,8,國立中央大學,D,D,460101,    數學系博士班,10,7,3,1,1,0,0,0,0,3,0,0,0,1,0,2,1,0,1,0,1
106,8,國立中央大學,D,D,440301,    物理學系博士班,50,36,14,7,2,7,5,3,1,7,2,6,1,1,2,5,1,0,0,0,0
106,8,國立中央大學,D,D,440101,    化學學系博士班,20,17,3,2,0,2,0,3,0,2,3,4,0,2,0,1,0,1,0,1,0
106,8,國立中央大學,D,D,460201,    統計研究所博士班,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520106,    光電科學與工程學系博士班,29,28,1,7,0,10,1,1,0,2,0,3,0,1,0,4,0,0,0,0,0
106,8,國立中央大學,D,D,440601,    天文研究所博士班,14,9,5,0,0,1,0,2,2,1,1,1,0,1,1,3,1,0,0,0,0
106,8,國立中央大學,D,D,440301,    物理學系生物物理博士班,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520105,    光電博士學位學程(台灣聯合大學系統),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520301,    土木工程學系博士班,43,36,7,13,2,4,1,5,0,4,2,2,0,3,0,5,2,0,0,0,0
106,8,國立中央大學,D,D,520201,    機械工程學系博士班,64,62,2,9,1,10,1,10,0,8,0,5,0,7,0,13,0,0,0,0,0
106,8,國立中央大學,D,D,520403,    化學工程與材料工程學系博士班,34,29,5,7,2,9,2,4,1,6,0,0,0,1,0,2,0,0,0,0,0
106,8,國立中央大學,D,D,349927,    營建管理研究所博士班,18,15,3,2,1,4,0,1,1,2,1,1,0,3,0,2,0,0,0,0,0
106,8,國立中央大學,D,D,520901,    環境工程研究所博士班,13,8,5,3,4,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520201,    機械工程學系光機電工程博士班,7,7,0,0,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0
106,8,國立中央大學,D,D,521309,    能源工程研究所博士班,12,9,3,1,1,2,0,1,0,2,1,2,1,1,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,520502,    材料科學與工程研究所博士班,16,14,2,2,1,5,1,0,0,2,0,3,0,2,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,340301,    企業管理學系博士班,103,67,36,12,6,13,11,17,5,7,4,8,2,5,2,5,6,0,0,0,0
106,8,國立中央大學,D,D,480109,    資訊管理學系博士班,24,17,7,4,0,2,1,1,0,2,2,2,0,2,0,4,4,0,0,0,0
106,8,國立中央大學,D,D,310104,    產業經濟研究所博士班,4,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,349906,    工業管理研究所博士班,14,10,4,2,1,2,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,349919,    人力資源管理研究所博士班,8,6,2,2,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
106,8,國立中央大學,D,D,340501,    財務金融學系博士班,4,4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,310101,    經濟學系博士班,5,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0
106,8,國立中央大學,D,D,520101,    電機工程學系博士班,61,51,10,6,4,10,0,5,3,5,3,9,0,8,0,8,0,0,0,0,0
106,8,國立中央大學,D,D,520114,    資訊工程學系博士班,84,67,17,15,6,10,3,9,1,11,2,1,3,11,0,10,2,0,0,0,0
106,8,國立中央大學,D,D,520126,    通訊工程學系博士班,17,16,1,4,0,2,0,1,0,1,1,3,0,3,0,2,0,0,0,0,0
106,8,國立中央大學,D,D,140805,    網路學習科技研究所博士班,21,14,7,2,3,3,2,1,1,3,1,0,0,2,0,3,0,0,0,0,0
106,8,國立中央大學,D,D,440401,    大氣科學學系大氣物理博士班,22,19,3,5,1,4,0,3,2,1,0,2,0,3,0,1,0,0,0,0,0
106,8,國立中央大學,D,D,440201,    地球科學學系地球物理博士班,23,16,7,3,0,3,2,1,1,3,0,3,1,1,1,2,2,0,0,0,0
106,8,國立中央大學,D,D,440603,    太空科學研究所博士班,24,19,5,5,1,3,0,0,0,4,0,2,2,1,1,4,0,0,1,0,1
106,8,國立中央大學,D,D,440204,    應用地質研究所博士班,9,9,0,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
106,8,國立中央大學,D,D,440207,    水文與海洋科學研究所博士班,9,7,2,1,1,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,440213,    地球系統科學國際研究生博士學位學程,39,25,14,2,2,9,4,6,4,3,1,4,1,0,0,1,2,0,0,0,0
106,8,國立中央大學,D,D,311025,    客家語文暨社會科學學系客家研究博士班,24,9,15,0,4,1,4,1,3,3,1,3,2,0,0,1,1,0,0,0,0
106,8,國立中央大學,D,D,420103,    生命科學系博士班,38,26,12,3,2,4,2,4,3,3,1,4,3,1,0,6,1,1,0,1,0
106,8,國立中央大學,D,D,310510,    認知神經科學研究所博士班,14,10,4,3,0,2,1,2,0,2,0,0,0,1,2,0,1,0,0,0,0
106,8,國立中央大學,D,D,729912,    生醫科學與工程學系跨領域轉譯醫學博士班,18,15,3,5,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,429906,    跨領域神經科學博士學位學程(台灣聯合大學系統),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,D,420604,    生醫科學與工程學系系統生物與生物資訊博士班,19,13,6,2,2,4,1,0,1,1,0,3,0,3,0,0,2,0,0,0,0
106,8,國立中央大學,D,D,521108,    生醫科學與工程學系生物醫學工程博士班,12,8,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,9,SUBT5,產業碩士專班           共計,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,8,國立中央大學,D,M,520188,    光電科學與工程學系光電產業碩士專班,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
