1141(依據114/10/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
114,8,國立中央大學,,,TOTAL,全校班級,12586,7948,4638,2512,1446,2376,1379,1438,888,1203,720,285,154,76,24,58,25,0,2,229,123
114,8,國立中央大學,D,1,SUBT1,學士班           共計,6214,3834,2380,925,572,937,560,884,609,918,551,149,84,21,4,0,0,0,0,170,88
114,8,國立中央大學,D,D,1146,    中國文學系,186,47,139,8,33,7,36,10,34,15,29,7,6,0,1,0,0,0,0,7,7
114,8,國立中央大學,D,D,1150,    英美語文學系,197,64,133,18,28,11,33,17,26,12,31,6,15,0,0,0,0,0,0,6,15
114,8,國立中央大學,D,D,1152,    法國語文學系,187,32,155,5,37,11,33,7,38,4,34,5,12,0,1,0,0,0,0,5,13
114,8,國立中央大學,D,D,15182,    文學院學士班,73,20,53,5,13,6,11,5,14,2,12,1,3,1,0,0,0,0,0,2,3
114,8,國立中央大學,D,D,1162,    數學系,313,231,82,49,29,59,20,47,19,60,12,14,2,2,0,0,0,0,0,16,2
114,8,國立中央大學,D,D,1165,    物理學系,184,139,45,33,14,35,9,30,8,38,13,3,1,0,0,0,0,0,0,3,1
114,8,國立中央大學,D,D,1168,    化學學系,145,73,72,22,19,15,16,14,18,19,18,3,1,0,0,0,0,0,0,3,1
114,8,國立中央大學,D,D,5470,    光電科學與工程學系,204,163,41,35,7,47,5,40,14,34,12,5,3,2,0,0,0,0,0,7,3
114,8,國立中央大學,D,D,7077,    理學院學士班,73,45,28,8,7,11,8,12,8,11,4,3,1,0,0,0,0,0,0,3,1
114,8,國立中央大學,D,D,1186,    土木工程學系,343,265,78,73,20,66,13,58,19,59,24,9,2,0,0,0,0,0,0,9,2
114,8,國立中央大學,D,D,1190,    機械工程學系,542,450,92,109,26,113,21,105,24,107,20,13,1,3,0,0,0,0,0,16,1
114,8,國立中央大學,D,D,1183,    化學工程與材料工程學系,208,148,60,41,10,36,11,30,21,38,17,2,1,1,0,0,0,0,0,3,1
114,8,國立中央大學,D,D,14515,    工學院學士班,106,72,34,18,8,15,8,17,7,15,11,7,0,0,0,0,0,0,0,7,0
114,8,國立中央大學,D,D,1205,    企業管理學系,418,177,241,45,56,43,61,41,58,42,57,5,9,1,0,0,0,0,0,6,9
114,8,國立中央大學,D,D,1209,    資訊管理學系,412,237,175,64,39,50,49,56,43,61,37,5,7,1,0,0,0,0,0,6,7
114,8,國立中央大學,D,D,1216,    財務金融學系,269,124,145,28,36,28,37,31,39,27,31,8,2,2,0,0,0,0,0,10,2
114,8,國立中央大學,D,D,1213,    經濟學系,267,121,146,36,27,34,32,19,49,25,36,6,2,1,0,0,0,0,0,7,2
114,8,國立中央大學,D,D,1229,    電機工程學系,441,373,68,86,12,88,22,92,19,95,14,10,1,2,0,0,0,0,0,12,1
114,8,國立中央大學,D,D,1233,    資訊工程學系,425,336,89,79,20,82,24,83,25,88,19,4,1,0,0,0,0,0,0,4,1
114,8,國立中央大學,D,D,1237,    通訊工程學系,184,132,52,28,10,30,16,33,11,35,12,4,2,2,1,0,0,0,0,6,3
114,8,國立中央大學,D,D,14516,    資訊電機學院學士班,93,71,22,14,7,15,5,20,5,20,4,2,1,0,0,0,0,0,0,2,1
114,8,國立中央大學,D,D,1243,    大氣科學學系,127,65,62,16,13,15,13,15,14,13,21,6,0,0,1,0,0,0,0,6,1
114,8,國立中央大學,D,D,1246,    地球科學學系,179,108,71,27,24,29,13,23,16,23,16,6,2,0,0,0,0,0,0,6,2
114,8,國立中央大學,D,D,14765,    地球科學學院學士班,70,50,20,14,4,16,3,11,6,7,7,2,0,0,0,0,0,0,0,2,0
114,8,國立中央大學,D,D,15188,    太空科學與工程學系,135,100,35,22,6,28,8,24,8,22,11,3,2,1,0,0,0,0,0,4,2
114,8,國立中央大學,D,D,9250,    客家語文暨社會科學學系,140,40,100,12,24,7,27,8,27,10,18,3,4,0,0,0,0,0,0,3,4
114,8,國立中央大學,D,D,1177,    生命科學系,158,68,90,18,26,19,15,12,28,14,19,5,2,0,0,0,0,0,0,5,2
114,8,國立中央大學,D,D,10236,    生醫科學與工程學系,135,83,52,12,17,21,11,24,11,22,12,2,1,2,0,0,0,0,0,4,1
114,8,國立中央大學,D,2,SUBT2,碩士班           共計,3989,2577,1412,1100,608,1027,546,327,169,122,87,1,2,0,0,0,0,0,0,1,2
114,8,國立中央大學,D,M,7073,    遙測科技碩士學位學程,27,20,7,10,4,8,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1148,    中國文學系碩士班,62,25,37,2,11,5,4,8,8,9,14,1,0,0,0,0,0,0,0,1,0
114,8,國立中央大學,D,M,1151,    英美語文學系碩士班,28,7,21,1,6,1,2,2,6,3,7,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1153,    法國語文學系碩士班,10,2,8,1,2,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1155,    哲學研究所碩士班,19,9,10,2,2,1,4,2,1,4,2,0,1,0,0,0,0,0,0,0,1
114,8,國立中央大學,D,M,1157,    歷史研究所碩士班,35,25,10,6,1,8,4,5,3,6,2,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1159,    藝術學研究所碩士班,32,3,29,1,6,0,6,1,7,1,10,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1160,    學習與教學研究所碩士班,34,9,25,3,11,2,5,3,7,1,2,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,9253,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),10,1,9,1,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1164,    數學系碩士班,61,48,13,17,8,20,4,9,1,2,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1167,    物理學系碩士班,83,69,14,27,5,25,6,15,2,2,1,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1170,    化學學系碩士班,153,74,79,35,39,30,33,7,6,2,1,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1176,    統計研究所碩士班,55,37,18,14,11,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1174,    光電科學與工程學系碩士班,193,162,31,74,16,62,12,14,2,12,1,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1172,    天文研究所碩士班,21,14,7,5,6,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,9935,    光電科學與工程學系照明與顯示科技碩士班,13,10,3,3,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1188,    土木工程學系碩士班,193,135,58,63,27,59,26,11,5,2,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1192,    機械工程學系碩士班,348,288,60,120,29,113,23,47,8,8,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1185,    化學工程與材料工程學系碩士班,166,104,62,60,26,38,34,4,1,2,1,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1195,    環境工程研究所碩士班,68,42,26,18,13,20,7,4,3,0,3,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,9932,    機械工程學系光機電工程碩士班,55,49,6,14,3,16,3,17,0,2,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1203,    能源工程研究所碩士班,40,30,10,14,5,9,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1200,    材料科學與工程研究所碩士班,49,26,23,11,14,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,14902,    土木工程學系營建管理碩士班,22,18,4,8,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1207,    企業管理學系碩士班,132,54,78,24,30,21,34,8,12,1,2,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1211,    資訊管理學系碩士班,152,75,77,37,35,34,33,4,9,0,0,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1221,    產業經濟研究所碩士班,58,23,35,10,12,10,13,1,7,2,3,0,0,0,0,0,0,0,0,0,0
114,8,國立中央大學,D,M,1227,    工業管理研究所碩士班,65,32,33,13,16,16,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0
