表4-1  科系別學生人數統計(依據105/03/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
104,8,國立中央大學,,,TOTAL,全校班級,11507,7647,3860,2354,1268,2302,1156,1293,702,1191,585,302,80,102,40,94,29,9,0,233,54
104,8,國立中央大學,D,1,SUBT1,學士班           共計,5976,3867,2109,945,517,947,539,877,536,944,479,137,34,17,4,0,0,0,0,154,38
104,8,國立中央大學,D,D,220201,    中國文學系,215,40,175,10,40,6,39,10,43,13,45,1,6,0,2,0,0,0,0,1,8
104,8,國立中央大學,D,D,220310,    英美語文學系,231,50,181,10,43,11,47,11,46,18,37,0,8,0,0,0,0,0,0,0,8
104,8,國立中央大學,D,D,220314,    法國語文學系,208,38,170,8,41,15,38,12,40,2,47,1,4,0,0,0,0,0,0,1,4
104,8,國立中央大學,D,D,460101,    數學系,295,239,56,60,18,63,12,48,10,53,15,12,1,3,0,0,0,0,0,15,1
104,8,國立中央大學,D,D,440301,    物理學系,226,202,24,46,7,46,5,44,7,49,4,15,1,2,0,0,0,0,0,17,1
104,8,國立中央大學,D,D,440101,    化學學系,165,117,48,30,10,30,10,20,19,35,9,2,0,0,0,0,0,0,0,2,0
104,8,國立中央大學,D,D,520106,    光電科學與工程學系,166,131,35,31,10,38,10,29,7,28,8,5,0,0,0,0,0,0,0,5,0
104,8,國立中央大學,D,D,449999,    理學院學士班,78,53,25,11,7,11,7,10,6,18,4,3,1,0,0,0,0,0,0,3,1
104,8,國立中央大學,D,D,520301,    土木工程學系,397,328,69,76,18,87,13,68,27,87,11,9,0,1,0,0,0,0,0,10,0
104,8,國立中央大學,D,D,520201,    機械工程學系,614,550,64,135,17,135,21,122,14,129,11,26,1,3,0,0,0,0,0,29,1
104,8,國立中央大學,D,D,520403,    化學工程與材料工程學系,212,148,64,31,15,38,18,37,14,39,17,3,0,0,0,0,0,0,0,3,0
104,8,國立中央大學,D,D,340301,    企業管理學系,436,167,269,46,60,38,70,37,67,38,67,6,5,2,0,0,0,0,0,8,5
104,8,國立中央大學,D,D,480109,    資訊管理學系,400,221,179,58,41,58,47,52,46,50,43,2,2,1,0,0,0,0,0,3,2
104,8,國立中央大學,D,D,340501,    財務金融學系,259,106,153,23,35,26,44,26,36,27,35,4,2,0,1,0,0,0,0,4,3
104,8,國立中央大學,D,D,310101,    經濟學系,258,122,136,30,28,21,39,33,34,33,35,5,0,0,0,0,0,0,0,5,0
104,8,國立中央大學,D,D,520101,    電機工程學系,403,342,61,78,18,88,18,81,12,89,13,6,0,0,0,0,0,0,0,6,0
104,8,國立中央大學,D,D,520114,    資訊工程學系,450,370,80,90,17,86,26,97,15,88,21,8,0,1,1,0,0,0,0,9,1
104,8,國立中央大學,D,D,520126,    通訊工程學系,213,166,47,39,13,39,14,35,14,42,6,11,0,0,0,0,0,0,0,11,0
104,8,國立中央大學,D,D,440401,    大氣科學學系,294,216,78,56,17,55,14,47,26,52,18,5,3,1,0,0,0,0,0,6,3
104,8,國立中央大學,D,D,440201,    地球科學學系,212,133,79,35,23,31,15,29,21,30,20,5,0,3,0,0,0,0,0,8,0
104,8,國立中央大學,D,D,311025,    客家語文暨社會科學學系,54,13,41,9,11,3,12,1,18,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,D,420103,    生命科學系,172,104,68,22,21,22,20,28,14,24,13,8,0,0,0,0,0,0,0,8,0
104,8,國立中央大學,D,D,521116,    生醫科學與工程學系,18,11,7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,2,SUBT2,碩士班           共計,3192,2151,1041,980,475,924,411,193,96,52,58,2,1,0,0,0,0,0,0,2,1
104,8,國立中央大學,D,M,449904,    遙測科技碩士學位學程,17,11,6,5,2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,220201,    中國文學系碩士班,57,21,36,3,15,7,9,6,8,5,4,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,220310,    英美語文學系碩士班,28,7,21,2,4,1,2,2,5,2,10,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,220314,    法國語文學系碩士班,21,7,14,2,4,2,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,221101,    哲學研究所碩士班,14,8,6,2,1,2,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,220901,    歷史研究所碩士班,58,31,27,6,4,7,9,7,6,9,8,2,0,0,0,0,0,0,0,2,0
104,8,國立中央大學,D,M,210701,    藝術學研究所碩士班,38,7,31,1,7,4,9,1,7,1,8,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,140111,    學習與教學研究所碩士班,27,5,22,2,10,1,2,2,5,0,4,0,1,0,0,0,0,0,0,0,1
104,8,國立中央大學,D,M,229916,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),10,5,5,2,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,460101,    數學系碩士班,64,47,17,17,10,22,4,8,2,0,1,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,440301,    物理學系碩士班,82,75,7,37,5,26,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,440101,    化學學系碩士班,127,73,54,36,29,35,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,460201,    統計研究所碩士班,34,23,11,15,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520106,    光電科學與工程學系碩士班,125,103,22,47,12,43,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,440601,    天文研究所碩士班,24,16,8,7,1,5,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,440301,    物理學系生物物理碩士班,16,15,1,3,1,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520106,    光電科學與工程學系照明與顯示科技碩士班,27,22,5,10,1,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520301,    土木工程學系碩士班,204,154,50,70,23,69,21,11,5,4,1,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520201,    機械工程學系碩士班,218,196,22,95,7,85,14,14,0,2,1,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520403,    化學工程與材料工程學系碩士班,134,92,42,47,21,44,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,349927,    營建管理研究所碩士班,32,27,5,18,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520901,    環境工程研究所碩士班,67,40,27,17,11,16,12,6,4,1,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520201,    機械工程學系光機電工程碩士班,60,48,12,24,5,22,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,521309,    能源工程研究所碩士班,46,38,8,16,3,16,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520502,    材料科學與工程研究所碩士班,46,37,9,18,6,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,520527,    應用材料科學國際研究生碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,340301,    企業管理學系碩士班,134,58,76,30,32,26,37,2,7,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,480109,    資訊管理學系碩士班,105,69,36,34,19,34,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,310104,    產業經濟研究所碩士班,62,31,31,14,17,11,11,5,3,1,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,349906,    工業管理研究所碩士班,67,44,23,19,13,23,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,349919,    人力資源管理研究所碩士班,61,13,48,9,21,4,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,340501,    財務金融學系碩士班,54,28,26,13,14,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,8,國立中央大學,D,M,310101,    經濟學系碩士班,24,16,8,10,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
